Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
gtfo_CGO_switch_title;Grant Congo-Brazzaville Independence;;;;;;;;;;;;;
gtfo_CGO_switch_desc;We've had a good run, but it's time to end our rulership of Congo-Brazzaville: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CHD_title;Grant Chad Independence;;;;;;;;;;;;;
gtfo_CHD_desc;We've had a good run, but it's time to end our rulership of Chad: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CHD_switch_title;Grant Chad Independence;;;;;;;;;;;;;
gtfo_CHD_switch_desc;We've had a good run, but it's time to end our rulership of Chad: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CLA_title;Grant Calabar Independence;;;;;;;;;;;;;
gtfo_CLA_desc;We've had a good run, but it's time to end our rulership of Calabar: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CLA_switch_title;Grant Calabar Independence;;;;;;;;;;;;;
gtfo_CLA_switch_desc;We've had a good run, but it's time to end our rulership of Calabar: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CMR_title;Grant Cameroon Independence;;;;;;;;;;;;;
gtfo_CMR_desc;We've had a good run, but it's time to end our rulership of Cameroon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CMR_switch_title;Grant Cameroon Independence;;;;;;;;;;;;;
gtfo_CMR_switch_desc;We've had a good run, but it's time to end our rulership of Cameroon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CYR_title;Grant Cyrenaica Independence;;;;;;;;;;;;;
gtfo_CYR_desc;We've had a good run, but it's time to end our rulership of Cyrenaica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CYR_switch_title;Grant Cyrenaica Independence;;;;;;;;;;;;;
gtfo_CYR_switch_desc;We've had a good run, but it's time to end our rulership of Cyrenaica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAH_title;Grant Dahomey Independence;;;;;;;;;;;;;
gtfo_DAH_desc;We've had a good run, but it's time to end our rulership of Dahomey: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAH_switch_title;Grant Dahomey Independence;;;;;;;;;;;;;
gtfo_DAH_switch_desc;We've had a good run, but it's time to end our rulership of Dahomey: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAM_title;Grant Damagaram Independence;;;;;;;;;;;;;
gtfo_DAM_desc;We've had a good run, but it's time to end our rulership of Damagaram: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAM_switch_title;Grant Damagaram Independence;;;;;;;;;;;;;
gtfo_DAM_switch_desc;We've had a good run, but it's time to end our rulership of Damagaram: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAR_title;Grant Darfur Independence;;;;;;;;;;;;;
gtfo_DAR_desc;We've had a good run, but it's time to end our rulership of Darfur: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DAR_switch_title;Grant Darfur Independence;;;;;;;;;;;;;
gtfo_DAR_switch_desc;We've had a good run, but it's time to end our rulership of Darfur: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DND_title;Grant Dendi Independence;;;;;;;;;;;;;
gtfo_DND_desc;We've had a good run, but it's time to end our rulership of Dendi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DND_switch_title;Grant Dendi Independence;;;;;;;;;;;;;
gtfo_DND_switch_desc;We've had a good run, but it's time to end our rulership of Dendi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GAB_title;Grant Gabon Independence;;;;;;;;;;;;;
gtfo_GAB_desc;We've had a good run, but it's time to end our rulership of Gabon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GAB_switch_title;Grant Gabon Independence;;;;;;;;;;;;;
gtfo_GAB_switch_desc;We've had a good run, but it's time to end our rulership of Gabon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GAZ_title;Grant Gaza Independence;;;;;;;;;;;;;
gtfo_GAZ_desc;We've had a good run, but it's time to end our rulership of Gaza: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GAZ_switch_title;Grant Gaza Independence;;;;;;;;;;;;;
gtfo_GAZ_switch_desc;We've had a good run, but it's time to end our rulership of Gaza: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GBU_title;Grant Gabu Independence;;;;;;;;;;;;;
gtfo_GBU_desc;We've had a good run, but it's time to end our rulership of Gabu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GBU_switch_title;Grant Gabu Independence;;;;;;;;;;;;;
gtfo_GBU_switch_desc;We've had a good run, but it's time to end our rulership of Gabu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GEL_title;Grant Geledi Independence;;;;;;;;;;;;;
gtfo_GEL_desc;We've had a good run, but it's time to end our rulership of Geledi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GEL_switch_title;Grant Geledi Independence;;;;;;;;;;;;;
gtfo_GEL_switch_desc;We've had a good run, but it's time to end our rulership of Geledi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GMB_title;Grant Gambia Independence;;;;;;;;;;;;;
gtfo_GMB_desc;We've had a good run, but it's time to end our rulership of Gambia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GMB_switch_title;Grant Gambia Independence;;;;;;;;;;;;;
gtfo_GMB_switch_desc;We've had a good run, but it's time to end our rulership of Gambia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GNE_title;Grant Guinea Independence;;;;;;;;;;;;;
gtfo_GNE_desc;We've had a good run, but it's time to end our rulership of Guinea: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GNE_switch_title;Grant Guinea Independence;;;;;;;;;;;;;
gtfo_GNE_switch_desc;We've had a good run, but it's time to end our rulership of Guinea: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GON_title;Grant Gonder Independence;;;;;;;;;;;;;
gtfo_GON_desc;We've had a good run, but it's time to end our rulership of Gonder: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GON_switch_title;Grant Gonder Independence;;;;;;;;;;;;;
gtfo_GON_switch_desc;We've had a good run, but it's time to end our rulership of Gonder: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HAR_title;Grant Harar Independence;;;;;;;;;;;;;
gtfo_HAR_desc;We've had a good run, but it's time to end our rulership of Harar: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HAR_switch_title;Grant Harar Independence;;;;;;;;;;;;;
gtfo_HAR_switch_desc;We've had a good run, but it's time to end our rulership of Harar: if you love something, let it go!;;;;;;;;;;;;;
gtfo_IVC_title;Grant Ivory Coast Independence;;;;;;;;;;;;;
gtfo_IVC_desc;We've had a good run, but it's time to end our rulership of Ivory Coast: if you love something, let it go!;;;;;;;;;;;;;
gtfo_IVC_switch_title;Grant Ivory Coast Independence;;;;;;;;;;;;;
gtfo_IVC_switch_desc;We've had a good run, but it's time to end our rulership of Ivory Coast: if you love something, let it go!;;;;;;;;;;;;;
gtfo_JAL_title;Grant Jallon Independence;;;;;;;;;;;;;
gtfo_JAL_desc;We've had a good run, but it's time to end our rulership of Jallon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_JAL_switch_title;Grant Jallon Independence;;;;;;;;;;;;;
gtfo_JAL_switch_desc;We've had a good run, but it's time to end our rulership of Jallon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAF_title;Grant Kaffa Independence;;;;;;;;;;;;;
gtfo_KAF_desc;We've had a good run, but it's time to end our rulership of Kaffa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAF_switch_title;Grant Kaffa Independence;;;;;;;;;;;;;
gtfo_KAF_switch_desc;We've had a good run, but it's time to end our rulership of Kaffa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KBO_title;Grant Kanem-Bornu Independence;;;;;;;;;;;;;
gtfo_KBO_desc;We've had a good run, but it's time to end our rulership of Kanem-Bornu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KBO_switch_title;Grant Kanem-Bornu Independence;;;;;;;;;;;;;
gtfo_KBO_switch_desc;We've had a good run, but it's time to end our rulership of Kanem-Bornu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KNG_title;Grant Kong Independence;;;;;;;;;;;;;
gtfo_KNG_desc;We've had a good run, but it's time to end our rulership of Kong: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KNG_switch_title;Grant Kong Independence;;;;;;;;;;;;;
gtfo_KNG_switch_desc;We've had a good run, but it's time to end our rulership of Kong: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KNY_title;Grant Kenya Independence;;;;;;;;;;;;;
gtfo_KNY_desc;We've had a good run, but it's time to end our rulership of Kenya: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KNY_switch_title;Grant Kenya Independence;;;;;;;;;;;;;
gtfo_KNY_switch_desc;We've had a good run, but it's time to end our rulership of Kenya: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KON_title;Grant Kongo Independence;;;;;;;;;;;;;
gtfo_KON_desc;We've had a good run, but it's time to end our rulership of Kongo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KON_switch_title;Grant Kongo Independence;;;;;;;;;;;;;
gtfo_KON_switch_desc;We've had a good run, but it's time to end our rulership of Kongo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KUB_title;Grant Kuba Independence;;;;;;;;;;;;;
gtfo_KUB_desc;We've had a good run, but it's time to end our rulership of Kuba: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KUB_switch_title;Grant Kuba Independence;;;;;;;;;;;;;
gtfo_KUB_switch_desc;We've had a good run, but it's time to end our rulership of Kuba: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KZB_title;Grant Kazembe Independence;;;;;;;;;;;;;
gtfo_KZB_desc;We've had a good run, but it's time to end our rulership of Kazembe: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KZB_switch_title;Grant Kazembe Independence;;;;;;;;;;;;;
gtfo_KZB_switch_desc;We've had a good run, but it's time to end our rulership of Kazembe: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LBY_title;Grant Libya Independence;;;;;;;;;;;;;
gtfo_LBY_desc;We've had a good run, but it's time to end our rulership of Libya: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LBY_switch_title;Grant Libya Independence;;;;;;;;;;;;;
gtfo_LBY_switch_desc;We've had a good run, but it's time to end our rulership of Libya: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LBA_title;Grant Luba Independence;;;;;;;;;;;;;
gtfo_LBA_desc;We've had a good run, but it's time to end our rulership of Luba: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LBA_switch_title;Grant Luba Independence;;;;;;;;;;;;;
gtfo_LBA_switch_desc;We've had a good run, but it's time to end our rulership of Luba: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LOA_title;Grant Loango Independence;;;;;;;;;;;;;
gtfo_LOA_desc;We've had a good run, but it's time to end our rulership of Loango: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LOA_switch_title;Grant Loango Independence;;;;;;;;;;;;;
gtfo_LOA_switch_desc;We've had a good run, but it's time to end our rulership of Loango: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LUN_title;Grant Lunda Independence;;;;;;;;;;;;;
gtfo_LUN_desc;We've had a good run, but it's time to end our rulership of Lunda: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LUN_switch_title;Grant Lunda Independence;;;;;;;;;;;;;
gtfo_LUN_switch_desc;We've had a good run, but it's time to end our rulership of Lunda: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAJ_title;Grant Majeerteen Independence;;;;;;;;;;;;;
gtfo_MAJ_desc;We've had a good run, but it's time to end our rulership of Majeerteen: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAJ_switch_title;Grant Majeerteen Independence;;;;;;;;;;;;;
gtfo_MAJ_switch_desc;We've had a good run, but it's time to end our rulership of Majeerteen: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAS_title;Grant Massina Independence;;;;;;;;;;;;;
gtfo_MAS_desc;We've had a good run, but it's time to end our rulership of Massina: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAS_switch_title;Grant Massina Independence;;;;;;;;;;;;;
gtfo_MAS_switch_desc;We've had a good run, but it's time to end our rulership of Massina: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAT_title;Grant Matabele Independence;;;;;;;;;;;;;
gtfo_MAT_desc;We've had a good run, but it's time to end our rulership of Matabele: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAT_switch_title;Grant Matabele Independence;;;;;;;;;;;;;
gtfo_MAT_switch_desc;We've had a good run, but it's time to end our rulership of Matabele: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MGH_title;Grant Maghreb Independence;;;;;;;;;;;;;
gtfo_MGH_desc;We've had a good run, but it's time to end our rulership of Maghreb: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MGH_switch_title;Grant Maghreb Independence;;;;;;;;;;;;;
gtfo_MGH_switch_desc;We've had a good run, but it's time to end our rulership of Maghreb: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLI_title;Grant Mali Independence;;;;;;;;;;;;;
gtfo_MLI_desc;We've had a good run, but it's time to end our rulership of Mali: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLI_switch_title;Grant Mali Independence;;;;;;;;;;;;;
gtfo_MLI_switch_desc;We've had a good run, but it's time to end our rulership of Mali: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLW_title;Grant Malawi Independence;;;;;;;;;;;;;
gtfo_MLW_desc;We've had a good run, but it's time to end our rulership of Malawi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLW_switch_title;Grant Malawi Independence;;;;;;;;;;;;;
gtfo_MLW_switch_desc;We've had a good run, but it's time to end our rulership of Malawi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MNG_title;Grant Mongo Independence;;;;;;;;;;;;;
gtfo_MNG_desc;We've had a good run, but it's time to end our rulership of Mongo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MNG_switch_title;Grant Mongo Independence;;;;;;;;;;;;;
gtfo_MNG_switch_desc;We've had a good run, but it's time to end our rulership of Mongo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MOS_title;Grant Mossi Independence;;;;;;;;;;;;;
gtfo_MOS_desc;We've had a good run, but it's time to end our rulership of Mossi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MOS_switch_title;Grant Mossi Independence;;;;;;;;;;;;;
gtfo_MOS_switch_desc;We've had a good run, but it's time to end our rulership of Mossi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MOZ_title;Grant Mozambique Independence;;;;;;;;;;;;;
gtfo_MOZ_desc;We've had a good run, but it's time to end our rulership of Mozambique: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MOZ_switch_title;Grant Mozambique Independence;;;;;;;;;;;;;
gtfo_MOZ_switch_desc;We've had a good run, but it's time to end our rulership of Mozambique: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NGR_title;Grant Nigeria Independence;;;;;;;;;;;;;
gtfo_NGR_desc;We've had a good run, but it's time to end our rulership of Nigeria: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NGR_switch_title;Grant Nigeria Independence;;;;;;;;;;;;;
gtfo_NGR_switch_desc;We've had a good run, but it's time to end our rulership of Nigeria: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NIG_title;Grant Niger Independence;;;;;;;;;;;;;
gtfo_NIG_desc;We've had a good run, but it's time to end our rulership of Niger: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NIG_switch_title;Grant Niger Independence;;;;;;;;;;;;;
gtfo_NIG_switch_desc;We've had a good run, but it's time to end our rulership of Niger: if you love something, let it go!;;;;;;;;;;;;;
gtfo_OYO_title;Grant Oyo Independence;;;;;;;;;;;;;
gtfo_OYO_desc;We've had a good run, but it's time to end our rulership of Oyo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_OYO_switch_title;Grant Oyo Independence;;;;;;;;;;;;;
gtfo_OYO_switch_desc;We've had a good run, but it's time to end our rulership of Oyo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RWA_title;Grant Ruanda Independence;;;;;;;;;;;;;
gtfo_RWA_desc;We've had a good run, but it's time to end our rulership of Ruanda: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RWA_switch_title;Grant Ruanda Independence;;;;;;;;;;;;;
gtfo_RWA_switch_desc;We've had a good run, but it's time to end our rulership of Ruanda: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SEG_title;Grant Segu Independence;;;;;;;;;;;;;
gtfo_SEG_desc;We've had a good run, but it's time to end our rulership of Segu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SEG_switch_title;Grant Segu Independence;;;;;;;;;;;;;
gtfo_SEG_switch_desc;We've had a good run, but it's time to end our rulership of Segu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SHO_title;Grant Shona Independence;;;;;;;;;;;;;
gtfo_SHO_desc;We've had a good run, but it's time to end our rulership of Shona: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SHO_switch_title;Grant Shona Independence;;;;;;;;;;;;;
gtfo_SHO_switch_desc;We've had a good run, but it's time to end our rulership of Shona: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SHW_title;Grant Shewa Independence;;;;;;;;;;;;;
gtfo_SHW_desc;We've had a good run, but it's time to end our rulership of Shewa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SHW_switch_title;Grant Shewa Independence;;;;;;;;;;;;;
gtfo_SHW_switch_desc;We've had a good run, but it's time to end our rulership of Shewa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SID_title;Grant Sidama Independence;;;;;;;;;;;;;
gtfo_SID_desc;We've had a good run, but it's time to end our rulership of Sidama: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SID_switch_title;Grant Sidama Independence;;;;;;;;;;;;;
gtfo_SID_switch_desc;We've had a good run, but it's time to end our rulership of Sidama: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SLE_title;Grant Sierra Leone Independence;;;;;;;;;;;;;
gtfo_SLE_desc;We've had a good run, but it's time to end our rulership of Sierra Leone: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SLE_switch_title;Grant Sierra Leone Independence;;;;;;;;;;;;;
gtfo_SLE_switch_desc;We've had a good run, but it's time to end our rulership of Sierra Leone: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SNG_title;Grant Senegal Independence;;;;;;;;;;;;;
gtfo_SNG_desc;We've had a good run, but it's time to end our rulership of Senegal: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SNG_switch_title;Grant Senegal Independence;;;;;;;;;;;;;
gtfo_SNG_switch_desc;We've had a good run, but it's time to end our rulership of Senegal: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SOM_title;Grant Somalia Independence;;;;;;;;;;;;;
gtfo_SOM_desc;We've had a good run, but it's time to end our rulership of Somalia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SOM_switch_title;Grant Somalia Independence;;;;;;;;;;;;;
gtfo_SOM_switch_desc;We've had a good run, but it's time to end our rulership of Somalia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SUA_title;Grant Suazi Independence;;;;;;;;;;;;;
gtfo_SUA_desc;We've had a good run, but it's time to end our rulership of Suazi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SUA_switch_title;Grant Suazi Independence;;;;;;;;;;;;;
gtfo_SUA_switch_desc;We've had a good run, but it's time to end our rulership of Suazi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SUD_title;Grant Sudan Independence;;;;;;;;;;;;;
gtfo_SUD_desc;We've had a good run, but it's time to end our rulership of Sudan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SUD_switch_title;Grant Sudan Independence;;;;;;;;;;;;;
gtfo_SUD_switch_desc;We've had a good run, but it's time to end our rulership of Sudan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TIG_title;Grant Tigray Independence;;;;;;;;;;;;;
gtfo_TIG_desc;We've had a good run, but it's time to end our rulership of Tigray: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TIG_switch_title;Grant Tigray Independence;;;;;;;;;;;;;
gtfo_TIG_switch_desc;We've had a good run, but it's time to end our rulership of Tigray: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TNZ_title;Grant Tanzania Independence;;;;;;;;;;;;;
gtfo_TNZ_desc;We've had a good run, but it's time to end our rulership of Tanzania: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TNZ_switch_title;Grant Tanzania Independence;;;;;;;;;;;;;
gtfo_TNZ_switch_desc;We've had a good run, but it's time to end our rulership of Tanzania: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOG_title;Grant Togo Independence;;;;;;;;;;;;;
gtfo_TOG_desc;We've had a good run, but it's time to end our rulership of Togo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOG_switch_title;Grant Togo Independence;;;;;;;;;;;;;
gtfo_TOG_switch_desc;We've had a good run, but it's time to end our rulership of Togo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOO_title;Grant Tooro Independence;;;;;;;;;;;;;
gtfo_TOO_desc;We've had a good run, but it's time to end our rulership of Tooro: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOO_switch_title;Grant Tooro Independence;;;;;;;;;;;;;
gtfo_TOO_switch_desc;We've had a good run, but it's time to end our rulership of Tooro: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOU_title;Grant Toucouleur Independence;;;;;;;;;;;;;
gtfo_TOU_desc;We've had a good run, but it's time to end our rulership of Toucouleur: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOU_switch_title;Grant Toucouleur Independence;;;;;;;;;;;;;
gtfo_TOU_switch_desc;We've had a good run, but it's time to end our rulership of Toucouleur: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TRZ_title;Grant Trarza Independence;;;;;;;;;;;;;
gtfo_TRZ_desc;We've had a good run, but it's time to end our rulership of Trarza: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TRZ_switch_title;Grant Trarza Independence;;;;;;;;;;;;;
gtfo_TRZ_switch_desc;We've had a good run, but it's time to end our rulership of Trarza: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TSW_title;Grant Botswana Independence;;;;;;;;;;;;;
gtfo_TSW_desc;We've had a good run, but it's time to end our rulership of Botswana: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TSW_switch_title;Grant Botswana Independence;;;;;;;;;;;;;
gtfo_TSW_switch_desc;We've had a good run, but it's time to end our rulership of Botswana: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WAD_title;Grant Wadai Independence;;;;;;;;;;;;;
gtfo_WAD_desc;We've had a good run, but it's time to end our rulership of Wadai: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WAD_switch_title;Grant Wadai Independence;;;;;;;;;;;;;
gtfo_WAD_switch_desc;We've had a good run, but it's time to end our rulership of Wadai: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WRI_title;Grant Warri Independence;;;;;;;;;;;;;
gtfo_WRI_desc;We've had a good run, but it's time to end our rulership of Warri: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WRI_switch_title;Grant Warri Independence;;;;;;;;;;;;;
gtfo_WRI_switch_desc;We've had a good run, but it's time to end our rulership of Warri: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WOL_title;Grant Wolof Independence;;;;;;;;;;;;;
gtfo_WOL_desc;We've had a good run, but it's time to end our rulership of Wolof: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WOL_switch_title;Grant Wolof Independence;;;;;;;;;;;;;
gtfo_WOL_switch_desc;We've had a good run, but it's time to end our rulership of Wolof: if you love something, let it go!;;;;;;;;;;;;;
gtfo_XHO_title;Grant Xhosa Independence;;;;;;;;;;;;;
gtfo_XHO_desc;We've had a good run, but it's time to end our rulership of Xhosa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_XHO_switch_title;Grant Xhosa Independence;;;;;;;;;;;;;
gtfo_XHO_switch_desc;We've had a good run, but it's time to end our rulership of Xhosa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ZAM_title;Grant Zambia Independence;;;;;;;;;;;;;
gtfo_ZAM_desc;We've had a good run, but it's time to end our rulership of Zambia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ZAM_switch_title;Grant Zambia Independence;;;;;;;;;;;;;
gtfo_ZAM_switch_desc;We've had a good run, but it's time to end our rulership of Zambia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BIM_title;Grant Bima Independence;;;;;;;;;;;;;
gtfo_BIM_desc;We've had a good run, but it's time to end our rulership of Bima: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BIM_switch_title;Grant Bima Independence;;;;;;;;;;;;;
gtfo_BIM_switch_desc;We've had a good run, but it's time to end our rulership of Bima: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DJA_title;Grant Jambi Independence;;;;;;;;;;;;;
gtfo_DJA_desc;We've had a good run, but it's time to end our rulership of Jambi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DJA_switch_title;Grant Jambi Independence;;;;;;;;;;;;;
gtfo_DJA_switch_desc;We've had a good run, but it's time to end our rulership of Jambi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_FJN_title;Grant Fukien Independence;;;;;;;;;;;;;
gtfo_FJN_desc;We've had a good run, but it's time to end our rulership of Fukien: if you love something, let it go!;;;;;;;;;;;;;
gtfo_FJN_switch_title;Grant Fukien Independence;;;;;;;;;;;;;
gtfo_FJN_switch_desc;We've had a good run, but it's time to end our rulership of Fukien: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GMJ_title;Grant Guominjun Independence;;;;;;;;;;;;;
gtfo_GMJ_desc;We've had a good run, but it's time to end our rulership of Guominjun: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GMJ_switch_title;Grant Guominjun Independence;;;;;;;;;;;;;
gtfo_GMJ_switch_desc;We've had a good run, but it's time to end our rulership of Guominjun: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GNG_title;Grant Kwangtung Independence;;;;;;;;;;;;;
gtfo_GNG_desc;We've had a good run, but it's time to end our rulership of Kwangtung: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GNG_switch_title;Grant Kwangtung Independence;;;;;;;;;;;;;
gtfo_GNG_switch_desc;We've had a good run, but it's time to end our rulership of Kwangtung: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HNN_title;Grant Hunan Independence;;;;;;;;;;;;;
gtfo_HNN_desc;We've had a good run, but it's time to end our rulership of Hunan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HNN_switch_title;Grant Hunan Independence;;;;;;;;;;;;;
gtfo_HNN_switch_desc;We've had a good run, but it's time to end our rulership of Hunan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HUI_title;Grant Anhwei Independence;;;;;;;;;;;;;
gtfo_HUI_desc;We've had a good run, but it's time to end our rulership of Anhwei: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HUI_switch_title;Grant Anhwei Independence;;;;;;;;;;;;;
gtfo_HUI_switch_desc;We've had a good run, but it's time to end our rulership of Anhwei: if you love something, let it go!;;;;;;;;;;;;;
gtfo_INO_title;Grant Indonesia Independence;;;;;;;;;;;;;
gtfo_INO_desc;We've had a good run, but it's time to end our rulership of Indonesia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_INO_switch_title;Grant Indonesia Independence;;;;;;;;;;;;;
gtfo_INO_switch_desc;We've had a good run, but it's time to end our rulership of Indonesia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KCH_title;Grant Kachin Independence;;;;;;;;;;;;;
gtfo_KCH_desc;We've had a good run, but it's time to end our rulership of Kachin: if you love something, let it go!;;;;;;;;;;;;;
