Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
stuttgart;Grassland;;;;Praderas;;;;;;;;;
konigsberg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
dusseldorf;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
dortmund;Grassland;;;;Praderas;;;;;;;;;
magdeburg;Grassland;;;;Praderas;;;;;;;;;
kiel;Grassland;;;;Praderas;;;;;;;;;
stettin;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
frankfurt;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
nuremberg;Grassland;;;;Praderas;;;;;;;;;
leipzig;Grassland;;;;Praderas;;;;;;;;;
breslau;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
seville;Grassland;;;;Praderas;;;;;;;;;
fez;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
gibraltar;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
ceuta;Urban;;;;Urbano;;;;;;;;;
tangier;Grassland;;;;Praderas;;;;;;;;;
algiers;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
zurich;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
strasburg;Forest;;;;Bosque;;;;;;;;;
liverpool;Grassland;;;;Praderas;;;;;;;;;
manchester;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
cardiff;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
birmingham;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
glasgow;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
southampton;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
newcastle;Grassland;;;;Praderas;;;;;;;;;
sheffield;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
leeds;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
bristol;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
belfast;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
goteborg;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
vilnius;Forest;;;;Bosque;;;;;;;;;
reval;Marsh;;;;Humedales;;;;;;;;;
montreal;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
ottawa;Grassland;;;;Praderas;;;;;;;;;
vancouver;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
losangeles;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
atlanta;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
philadelphia;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
cleveland;Forest;;;;Bosque;;;;;;;;;
detroit;Forest;;;;Bosque;;;;;;;;;
pittsburgh;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
richmond;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
neworleans;Grassland;;;;Praderas;;;;;;;;;
austin;Grassland;;;;Praderas;;;;;;;;;
caen;Grassland;;;;Praderas;;;;;;;;;
lille;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
toronto;Grassland;;;;Praderas;;;;;;;;;
bogota;Grassland;;;;Praderas;;;;;;;;;
caracas;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
rio;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
saopaulo;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
montevideo;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
buenosaires;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
santiago;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
quito;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
lapaz;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
havana;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
capetown;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
zanzibar;Grassland;;;;Praderas;;;;;;;;;
calcutta;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
pondicherry;Grassland;;;;Praderas;;;;;;;;;
bombay;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
delhi;Forest;;;;Bosque;;;;;;;;;
madras;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
goa;Grassland;;;;Praderas;;;;;;;;;
lahore;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
bangkok;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
saigon;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
hue;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
singapore;Grassland;;;;Praderas;;;;;;;;;
batavia;Grassland;;;;Praderas;;;;;;;;;
sydney;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
melbourne;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
perth;Forest;;;;Bosque;;;;;;;;;
auckland;Forest;;;;Bosque;;;;;;;;;
manila;Jungle;;;;Selva;;;;;;;;;
kwangchowan;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
hainan;Grassland;;;;Praderas;;;;;;;;;
ningbo;Grassland;;;;Praderas;;;;;;;;;
qingdao;Grassland;;;;Praderas;;;;;;;;;
weihaiwei;Grassland;;;;Praderas;;;;;;;;;
oldtianjin;Grassland;;;;Praderas;;;;;;;;;
portarthur;Grassland;;;;Praderas;;;;;;;;;
kyoto;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
tashkent;Grassland;;;;Praderas;;;;;;;;;
samarkand;Dry Grassland Hills;;;;Praderas Escarpadas Áridas;;;;;;;;;
alexandria;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
tirana;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
ljubljana;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
bratislava;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
malta;Island;;;;Isla;;;;;;;;;
tunis;Grassland;;;;Praderas;;;;;;;;;
florence;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
stralsund;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
danzig;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
nanjing;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
mukden;Grassland;;;;Praderas;;;;;;;;;
yokohama;Grassland;;;;Praderas;;;;;;;;;
osaka;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
xian;Forest;;;;Bosque;;;;;;;;;
pyongyang;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
pusan;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
mecca;Semidesert;;;;Semidesierto;;;;;;;;;
aden;Semidesert Mountains;;;;Montañas Semidesérticas;;;;;;;;;
monaco;Urban;;;;Urbano;;;;;;;;;
lodz;Forest;;;;Bosque;;;;;;;;;
genoa;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
odessa;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
rostov;Steppe;;;;Estepa;;;;;;;;;
vladivostok;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
sevastopol;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
nikolaev;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
kerch;Grassland;;;;Praderas;;;;;;;;;
kharkov;Mining District;;;;Distrito Minero;;;;;;;;;
saratov;Steppe;;;;Estepa;;;;;;;;;
kazan;Forest;;;;Bosque;;;;;;;;;
antwerp;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
ekaterinburg;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
irkutsk;Forest;;;;Bosque;;;;;;;;;
omsk;Forest;;;;Bosque;;;;;;;;;
sarajevo;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
timbuktu;Semidesert;;;;Semidesierto;;;;;;;;;
palermo;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
lhasa;Grassland;;;;Praderas;;;;;;;;;
agra;Forest;;;;Bosque;;;;;;;;;
katmandu;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
colombo;Grassland;;;;Praderas;;;;;;;;;
gonder;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
capecoast;Grassland;;;;Praderas;;;;;;;;;
grandbassam;Grassland;;;;Praderas;;;;;;;;;
monrovia;Grassland;;;;Praderas;;;;;;;;;
stlouis;Forest;;;;Bosque;;;;;;;;;
suez;Semidesert;;;;Semidesierto;;;;;;;;;
valencia;Grassland;;;;Praderas;;;;;;;;;
rotterdam;Marsh;;;;Humedales;;;;;;;;;
hyderabad;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
jaipur;Grassland;;;;Praderas;;;;;;;;;
karachi;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
hanoi;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
dunkirk;Grassland;;;;Praderas;;;;;;;;;
brest;Grassland;;;;Praderas;;;;;;;;;
toulon;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
larochelle;Grassland;;;;Praderas;;;;;;;;;
trieste;Grassland;;;;Praderas;;;;;;;;;
pola;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
wilhelmshaven;Grassland;;;;Praderas;;;;;;;;;
nice;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
quebec;Forest;;;;Bosque;;;;;;;;;
fort_william;Urban;;;;Urbano;;;;;;;;;
balboa;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
tripoli;Grassland;;;;Praderas;;;;;;;;;
essen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
zadar;Grassland;;;;Praderas;;;;;;;;;
dubrovnik;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
sanmarino;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
plymouth;Mining District;;;;Distrito Minero;;;;;;;;;
portsmouth;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
liege;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
namur;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
santacruz;Steppe;;;;Estepa;;;;;;;;;
puertorico;Plantation Island;;;;Isla Plantación;;;;;;;;;
medina;Coastal Desert;;;;Desierto;;;;;;;;;
kuching;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
reykjavik;Alpine Tundra;;;;Tundra Alpina;;;;;;;;;
leuven;Grassland;;;;Praderas;;;;;;;;;
lagos;Jungle;;;;Selva;;;;;;;;;
cernauti;Grassland;;;;Praderas;;;;;;;;;
cap_haitien;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
barbacena;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
fortaleza;Savanna;;;;Savana;;;;;;;;;
belem;Jungle;;;;Selva;;;;;;;;;
desterro;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
aachen;Mining District;;;;Distrito Minero;;;;;;;;;
albany;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
allahabad;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
amritsar;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
arica;Coastal Desert;;;;Desierto;;;;;;;;;
aspen;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
astrakhan;Marsh;;;;Humedales;;;;;;;;;
augsburg;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
aussig;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
benghazi;Grassland;;;;Praderas;;;;;;;;;
benidorm;Steppe;;;;Estepa;;;;;;;;;
bitola;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
bremen;Grassland;;;;Praderas;;;;;;;;;
bydgosczc;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
cajamarca;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
chita;Steppe;;;;Estepa;;;;;;;;;
chur;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
coimbra;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
concord;Forest;;;;Bosque;;;;;;;;;
cottbus;Forest;;;;Bosque;;;;;;;;;
craiova;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
durres;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
erfurt;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
evora;Grassland;;;;Praderas;;;;;;;;;
faro;Grassland;;;;Praderas;;;;;;;;;
ghazni;Semi-Desert Mountains;;;;Montañas Semidesérticas;;;;;;;;;
gjirokaster;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
grenoble;Grassland;;;;Praderas;;;;;;;;;
guadeloupe;Plantation Island;;;;Isla Plantación;;;;;;;;;
gumulcine;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
hailanpao;Forest;;;;Bosque;;;;;;;;;
halle;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
hamilton;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
ivanovo;Forest;;;;Bosque;;;;;;;;;
janina;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
jeddah;Coastal Desert;;;;Desierto;;;;;;;;;
kaiserslautern;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
karimabad;Himalayan Mountains;;;;Los Himalayas;;;;;;;;;
kars;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
kattowitz;Grassland;;;;Praderas;;;;;;;;;
kotor;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
kursk;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
lahij;Coastal Desert;;;;Desierto;;;;;;;;;
laredo;Semidesert;;;;Semidesierto;;;;;;;;;
larissa;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
lleida;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
loja;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
mainz;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
malatya;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
mariposa;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
marrakech;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
mostar;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
munster;Mining District;;;;Distrito Minero;;;;;;;;;
murcia;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
nafplion;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
nassau;Island;;;;Isla;;;;;;;;;
nizhnynovgorod;Grassland;;;;Praderas;;;;;;;;;
novgorod;Forest;;;;Bosque;;;;;;;;;
opava;Forest;;;;Bosque;;;;;;;;;
orenburg;Steppe;;;;Estepa;;;;;;;;;
oviedo;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
pamplona;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
perm;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
petrozadovsk;Forest;;;;Bosque;;;;;;;;;
plattsburgh;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
plzen;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
pocatello;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
providence;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
przemysl;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
pskov;Forest;;;;Bosque;;;;;;;;;
rabat;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
regensburg;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
rocksprings;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
ryazan;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
saintdyonisius;Alpine Tundra;;;;Tundra Alpina;;;;;;;;;
samara;Grassland;;;;Praderas;;;;;;;;;
saoluis;Savanna;;;;Savana;;;;;;;;;
sarapul;Grassland;;;;Praderas;;;;;;;;;
shkoder;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
silistre;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
smolensk;Forest;;;;Bosque;;;;;;;;;
split;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
stanislawow;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
staunton;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
stetienne;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
torun;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
trier;Grassland;;;;Praderas;;;;;;;;;
truckee;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
tsaritsyn;Steppe;;;;Estepa;;;;;;;;;
tver;Forest;;;;Bosque;;;;;;;;;
ulm;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
ungvar;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
urfa;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
van;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
verdun;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
vitebsk;Forest;;;;Bosque;;;;;;;;;
vladimir;Forest;;;;Bosque;;;;;;;;;
vlore;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
voronezh;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
weimar;Grassland;;;;Praderas;;;;;;;;;
wetzlar;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
wiesbaden;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
wurzburg;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
yaroslavl;Forest;;;;Bosque;;;;;;;;;
zaragoza;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
mazatlan;Grassland;;;;Praderas;;;;;;;;;
culiacan;Grassland;;;;Praderas;;;;;;;;;
guaymas;Grassland;;;;Praderas;;;;;;;;;
cartagenaspa;Steppe;;;;Estepa;;;;;;;;;
bornholm;Island;;;;Isla;;;;;;;;;
aland;Island;;;;Isla;;;;;;;;;
faroe;Island;;;;Isla;;;;;;;;;
corsica;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
kunming;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
nagoya;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
nashville;Forest;;;;Bosque;;;;;;;;;
niigata;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
schwerin;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
constantine;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
kairouan;Semidesert;;;;Semidesierto;;;;;;;;;
ciudadjuarez;Semidesert;;;;Semidesierto;;;;;;;;;
reno;Semidesert;;;;Semidesierto;;;;;;;;;
huangzhou;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
guilin;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
basel;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
hiroshima;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
kagoshima;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
gerona;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
castellon;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
wuchang;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
vasteras;Mining District;;;;Distrito Minero;;;;;;;;;
umea;Tundra;;;;Tundra;;;;;;;;;
oulu;Tundra;;;;Tundra;;;;;;;;;
winnipeg;Grassland;;;;Praderas;;;;;;;;;
dunedin;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
seattle;Grassland;;;;Praderas;;;;;;;;;
sassari;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
oran;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
aalborg;Grassland;;;;Praderas;;;;;;;;;
odense;Grassland;;;;Praderas;;;;;;;;;
ribe;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
abenra;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
gotland;Forest;;;;Bosque;;;;;;;;;
malmo;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
kaifeng;Grassland;;;;Praderas;;;;;;;;;
lucerne;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
lugano;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
sigmaringen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
gavle;Forest;;;;Bosque;;;;;;;;;
vaxjo;Forest;;;;Bosque;;;;;;;;;
karlskrona;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
kalmar;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
orebro;Forest;;;;Bosque;;;;;;;;;
norrkoping;Forest;;;;Bosque;;;;;;;;;
falun;Forest;;;;Bosque;;;;;;;;;
turku;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
viipuri;Forest;;;;Bosque;;;;;;;;;
tampere;Forest;;;;Bosque;;;;;;;;;
rovaniemi;Tundra;;;;Tundra;;;;;;;;;
sendai;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
hakodate;Grassland;;;;Praderas;;;;;;;;;
fraga;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
vielha;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
terol;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
brisbane;Grassland;;;;Praderas;;;;;;;;;
wellington;Forest;;;;Bosque;;;;;;;;;
feodosia;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
lanzhou;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
oxford;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
cambridge;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
cork;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
limerick;Grassland;;;;Praderas;;;;;;;;;
minneapolis;Forest;;;;Bosque;;;;;;;;;
savannah;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
wilmington;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
norfolk;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
memphis;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
milwaukee;Grassland;;;;Praderas;;;;;;;;;
baltimore;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
charleston;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
montgomery;Forest;;;;Bosque;;;;;;;;;
staugustine;Grassland;;;;Praderas;;;;;;;;;
columbus;Forest;;;;Bosque;;;;;;;;;
raleigh;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
columbia;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
cheyenne;Steppe;;;;Estepa;;;;;;;;;
denver;Steppe;;;;Estepa;;;;;;;;;
mobile;Forest;;;;Bosque;;;;;;;;;
cincinnati;Forest;;;;Bosque;;;;;;;;;
indianapolis;Forest;;;;Bosque;;;;;;;;;
topeka;Grassland;;;;Praderas;;;;;;;;;
houston;Forest;;;;Bosque;;;;;;;;;
dallas;Steppe;;;;Estepa;;;;;;;;;
omaha;Grassland;;;;Praderas;;;;;;;;;
desmoines;Grassland;;;;Praderas;;;;;;;;;
newark;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
leskovac;Forest;;;;Bosque;;;;;;;;;
buffalo;Forest;;;;Bosque;;;;;;;;;
kansascity;Grassland;;;;Praderas;;;;;;;;;
tarragona;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
louisville;Grassland;;;;Praderas;;;;;;;;;
balearicislands;Steppe;;;;Estepa;;;;;;;;;
yalta;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
cagliari;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
hangyang;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
christianchurch;Grassland;;;;Praderas;;;;;;;;;
oryol;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
oland;Island;;;;Isla;;;;;;;;;
toluca;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
aberdeen;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
albacete;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
almeria;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
amfissa;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
badajoz;Forest;;;;Bosque;;;;;;;;;
banjarmasin;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
bayonne;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
benevento;Forest;;;;Bosque;;;;;;;;;
bialystok;Forest;;;;Bosque;;;;;;;;;
bissau;Grassland;;;;Praderas;;;;;;;;;
banjul;Grassland;;;;Praderas;;;;;;;;;
bolougne;Grassland;;;;Praderas;;;;;;;;;
bougie;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
braila;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
brighton;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
budweis;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
burgos;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
cacak;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
cadiz;Steppe;;;;Estepa;;;;;;;;;
chelmsford;Grassland;;;;Praderas;;;;;;;;;
ciudadreal;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
cuenca;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
dumfries;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
dundee;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
emden;Marsh;;;;Humedales;;;;;;;;;
erzurum;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
gwalior;Dry Grassland Hills;;;;Praderas Escarpadas Áridas;;;;;;;;;
hebrides;Island;;;;Isla;;;;;;;;;
highlands;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
incheon;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
inverness;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
jaen;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
kamenets;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
kochi;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
konnigratz;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
koslin;Forest;;;;Bosque;;;;;;;;;
lauenburg;Grassland;;;;Praderas;;;;;;;;;
leon;Grassland;;;;Praderas;;;;;;;;;
lincoln;Grassland;;;;Praderas;;;;;;;;;
luxor;Grassland;;;;Praderas;;;;;;;;;
malaga;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
manaus;Jungle;;;;Selva;;;;;;;;;
mitau;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
nara;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
needles;Desert;;;;Desierto;;;;;;;;;
noronha;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
oldenburg;Grassland;;;;Praderas;;;;;;;;;
orkney;Island;;;;Isla;;;;;;;;;
osnabruck;Grassland;;;;Praderas;;;;;;;;;
patras;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
perpinya;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
pontecorvo;Forest;;;;Bosque;;;;;;;;;
riouw;Jungle;;;;Selva;;;;;;;;;
salamanca;Forest;;;;Bosque;;;;;;;;;
salerno;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
shetland;Island;;;;Isla;;;;;;;;;
stirling;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
sukhumi;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
targujiu;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
toledo;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
trento;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
trinidad;Plantation Island;;;;Isla Plantación;;;;;;;;;
tulcea;Marsh;;;;Humedales;;;;;;;;;
valladolid;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
wismar;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
