Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
NORMAL_WAR_CIVIL_WAR_NAME_USA_CSA;The American Civil War;;;;;;;;;;;;;
AGRESSION_WAR_CIVIL_WAR_NAME_USA_CSA;The American Civil War;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_TUR_ALB;The Southern Albanian Revolt of 1836;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME_TUR_ALB;The Southern Albanian Revolt of 1836;;;;;;;;;;;;;
NORMAL_WAR_TAKE_CORE_NAME_ALB_TUR;The Northern Albanian Revolt of 1837;;;;;;;;;;;;;
AGRESSION_WAR_TAKE_CORE_NAME_ALB_TUR;The Northern Albanian Revolt of 1837;;;;;;;;;;;;;
NORMAL_WAR_RESTORE_ORDER_NAME_USA_CSA;The American Civil War;;;;;;;;;;;;;
AGRESSION_WAR_RESTORE_ORDER_NAME_USA_CSA;The American Civil War;;;;;;;;;;;;;
AGRESSION_CIVIL_WAR_NAME_USA_MEX;The Mexican Rebellion;;;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_USA_MEX;The Mexican Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_ENG_YEM;The Aden Expedition;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_ENG_YEM;The Aden Expedition;;;;;;;;;;;;;
NORMAL_WAR_HUMILIATE_NAME_ENG_TPG;British Intervention in China;;;;;;;;;;;;;
AGRESSION_WAR_HUMILIATE_NAME_ENG_TPG;British Intervention in China;;;;;;;;;;;;;
NORMAL_PUNITIVE_EXPEDITION_WAR_NAME_ENG_TPG;$ORDER$ Opium War;;;;;;;;;;;;;
AGRESSION_PUNITIVE_EXPEDITION_WAR_NAME_ENG_TPG;$ORDER$ Opium War;;;;;;;;;;;;;
NORMAL_WAR_PROTECTORATE_NAME_JAP_KOR;Japanese Invasion of Korea;;;;;;;;;;;;;
AGRESSION_WAR_PROTECTORATE_NAME_JAP_KOR;Japanese Invasion of Korea;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_QNG_GIZ;The $ORDER$Miao Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_QNG_GIZ;The Miao Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_QNG_NIA;The $ORDER$Nian Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_QNG_NIA;The Nian Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_MEX_RGR;The Cristero War;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_MEX_RGR;The Cristero War;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_QNG_GNG;The $ORDER$Red Turban Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_QNG_GNG;The Red Turban Rebellion;;;;;;;;;;;;;
NORMAL_WAR_ADD_SPHERE_NAME_USA_JAP;Commodore Perry's Expedition to Japan;;;;;;;;;;;;;
AGRESSION_WAR_ADD_SPHERE_NAME_USA_JAP;Commodore Perry's Expedition to Japan;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_SIC_SYC;The $ORDER$Sicilian Revolution;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_SIC_SYC;The $ORDER$Sicilian Revolution;;;;;;;;;;;;;
cut_down_to_size_taiping_setup;Restore Order to China;;;;;;;;;;;;;
cut_down_to_size_taiping_short;Restore Order to China;;;;;;;;;;;;;
AGRESSION_WAR_ALL_CORES_NAME_GER_AUS;$ORDER$War of German Unification;;;;;;;;;;;;;
NORMAL_WAR_ALL_CORES_NAME_GER_AUS;$ORDER$War of German Unification;;;;;;;;;;;;;
AGRESSION_WAR_ALL_CORES_NAME_GER_KUK;$ORDER$War of German Unification;;;;;;;;;;;;;
NORMAL_WAR_ALL_CORES_NAME_GER_KUK;$ORDER$War of German Unification;;;;;;;;;;;;;
NORMAL_DEMOCRACY_WAR_NAME;$ORDER$$FIRST$ Restoration of $SECOND$ Democracy;;;;;;;;;;;;;
AGRESSION_DEMOCRACY_WAR_NAME;$ORDER$$FIRST$ Restoration of $SECOND$ Democracy;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_ENG_MUG;The Indian Rebellion;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_ENG_MUG;The Indian Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_RUS_KAZ;The Conquest of Kazakhstan;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_RUS_KAZ;The Kenesary Rebellion;;;;;;;;;;;;;
NORMAL_WAR_CONQUEST_ANY_NAME_TUR_GRE;The Greek War of Independence;;;;;;;;;;;;;
AGRESSION_WAR_CONQUEST_ANY_NAME_TUR_GRE;The Greek War of Independence;;;;;;;;;;;;;
NORMAL_CONQUEST_ANY_NAME_ENG_EIC;The East India Company Uprising;;;;;;;;;;;;;
AGRESSION_CONQUEST_ANY_NAME_ENG_EIC;The East India Company Uprising;;;;;;;;;;;;;
sykes_picot_agreed;Has approved the Sykes-Picot Agreement;;;;;;;;;;;;;
cb_sykes_picot_;The Asia Minor Agreement;;;;;;;;;;;;;
cb_sykes_picot_setup;Seize the Arab Provinces;;;;;;;;;;;;;
cb_sykes_picot_short;Seize the Arab Provinces;;;;;;;;;;;;;
cut_down_to_size_ottoman_;The Russo-Turkish War;;;;;;;;;;;;;
cut_down_to_size_ottoman_setup;Free the Balkans;;;;;;;;;;;;;
cut_down_to_size_ottoman_short;Free the Balkans;;;;;;;;;;;;;
NORMAL_SYKES_PICOT_WAR_NAME;The $ORDER$Asia Minor Expedition;;;;;;;;;;;;;
AGRESSION_SYKES_PICOT_WAR_NAME;The $ORDER$Asia Minor Expedition;;;;;;;;;;;;;
NORMAL_SYKES_PICOT_WAR_NAME_ENG_TUR;The Asia Minor Expedition;;;;;;;;;;;;;
AGRESSION_SYKES_PICOT_WAR_NAME_ENG_TUR;The Asia Minor Expedition;;;;;;;;;;;;;
NORMAL_CUT_DOWN_TO_SIZE_OTTOMAN_WAR_NAME;The $ORDER$Great Eastern Crisis;;;;;;;;;;;;;
AGRESSION_CUT_DOWN_TO_SIZE_OTTOMAN_WAR_NAME;The $ORDER$Great Eastern Crisis;;;;;;;;;;;;;
NORMAL_CUT_DOWN_TO_SIZE_OTTOMAN_WAR_NAME_RUS_TUR;The Great Eastern Crisis;;;;;;;;;;;;;
AGRESSION_CUT_DOWN_TO_SIZE_OTTOMAN_WAR_NAME_RUS_TUR;The Great Eastern Crisis;;;;;;;;;;;;;
NORMAL_CIVIL_WAR_NAME_SWI_NCT;The Sonderbund War;;;;;;;;;;;;;
NORMAL_WAR_BOXER_NAME;The Boxer Rebellion;$ORDER$ rébellion des Boxers;$ORDER$Boxer Aufstand;;;;;;;;;;;
NORMAL_WAR_PUPPET_NAME_TUR_WAL;The$ORDER$Wallachian Revolution;;;;;;;;;;;;;
AGRESSION_WAR_PUPPET_NAME_TUR_WAL;The$ORDER$Wallachian Revolution;;;;;;;;;;;;;
NORMAL_WAR_LIBERATE_PUPPET_NO_INFAMY_NAME_TUR_FRA;The$ORDER$Turkish War of Algerian Liberation;;;;;;;;;;;;;
AGRESSION_WAR_LIBERATE_PUPPET_NO_INFAMY_NAME_TUR_BOR;The$ORDER$Turkish War of Algerian Liberation;;;;;;;;;;;;;
NORMAL_WAR_LIBERATE_PUPPET_NO_INFAMY_NAME_ALA_FRA;The$ORDER$Alawite War of Algerian Liberation;;;;;;;;;;;;;
AGRESSION_WAR_LIBERATE_PUPPET_NO_INFAMY_NAME_ALA_BOR;The$ORDER$Alawite War of Algerian Liberation;;;;;;;;;;;;;
