Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
IRQ_violate_neutrality_desc;The Iraqis may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
ISR_violate_neutrality_title;Violate Israeli Neutrality;;;;;;;;;;;;;
ISR_violate_neutrality_desc;The Israelis may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
ITA_violate_neutrality_title;Violate Italian Neutrality;;;;;;;;;;;;;
ITA_violate_neutrality_desc;The Italians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
JAI_violate_neutrality_title;Violate Jaipur Neutrality;;;;;;;;;;;;;
JAI_violate_neutrality_desc;The Jaipuri may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
JAP_violate_neutrality_title;Violate Japanese Neutrality;;;;;;;;;;;;;
JAP_violate_neutrality_desc;The Japanese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
JAS_violate_neutrality_title;Violate Jaisalmer Neutrality;;;;;;;;;;;;;
JAS_violate_neutrality_desc;The Jaisalmeri may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
JAV_violate_neutrality_title;Violate Javan Neutrality;;;;;;;;;;;;;
JAV_violate_neutrality_desc;The Javanese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
JOD_violate_neutrality_title;Violate Jodhpur Neutrality;;;;;;;;;;;;;
JOD_violate_neutrality_desc;The Jodhpuri may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
JOH_violate_neutrality_title;Violate Johore Neutrality;;;;;;;;;;;;;
JOH_violate_neutrality_desc;The Johorians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KAL_violate_neutrality_title;Violate Kalat Neutrality;;;;;;;;;;;;;
KAL_violate_neutrality_desc;The Kalatis may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KAS_violate_neutrality_title;Violate Kashmiri Neutrality;;;;;;;;;;;;;
KAS_violate_neutrality_desc;The Kashmiri may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KHI_violate_neutrality_title;Violate Khivan Neutrality;;;;;;;;;;;;;
KHI_violate_neutrality_desc;The Khivans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KLM_violate_neutrality_title;Violate Kalimantanese Neutrality;;;;;;;;;;;;;
KLM_violate_neutrality_desc;The Kalimantanese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KOK_violate_neutrality_title;Violate Kokandi Neutrality;;;;;;;;;;;;;
KOK_violate_neutrality_desc;The Kokandis may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KOR_violate_neutrality_title;Violate Korean Neutrality;;;;;;;;;;;;;
KOR_violate_neutrality_desc;The Koreans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KRA_violate_neutrality_title;Violate Krakow Neutrality;;;;;;;;;;;;;
KRA_violate_neutrality_desc;The Krakowians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KRN_violate_neutrality_title;Violate Tamil  Neutrality;;;;;;;;;;;;;
KRN_violate_neutrality_desc;The Tamils may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KUK_violate_neutrality_title;Violate Austro-Hungarian Neutrality;;;;;;;;;;;;;
KUK_violate_neutrality_desc;The Austro-Hungarians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
KUT_violate_neutrality_title;Violate Kutch Neutrality;;;;;;;;;;;;;
KUT_violate_neutrality_desc;The Kutch may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LAD_violate_neutrality_title;Violate Ladakh Neutrality;;;;;;;;;;;;;
LAD_violate_neutrality_desc;The Ladakh may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LAT_violate_neutrality_title;Violate Latvian Neutrality;;;;;;;;;;;;;
LAT_violate_neutrality_desc;The Latvians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LIB_violate_neutrality_title;Violate Liberian Neutrality;;;;;;;;;;;;;
LIB_violate_neutrality_desc;The Liberians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LIP_violate_neutrality_title;Violate Lippe Neutrality;;;;;;;;;;;;;
LIP_violate_neutrality_desc;The Lippians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LIT_violate_neutrality_title;Violate Lithuanian Neutrality;;;;;;;;;;;;;
LIT_violate_neutrality_desc;The Lithuanians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LOM_violate_neutrality_title;Violate Lombard Neutrality;;;;;;;;;;;;;
LOM_violate_neutrality_desc;The Lombards may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LUA_violate_neutrality_title;Violate Lao Neutrality;;;;;;;;;;;;;
LUA_violate_neutrality_desc;The Lao may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LUB_violate_neutrality_title;Violate Lubeck Neutrality;;;;;;;;;;;;;
LUB_violate_neutrality_desc;The Lubeckers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LUC_violate_neutrality_title;Violate Lucchesi Neutrality;;;;;;;;;;;;;
LUC_violate_neutrality_desc;The Lucchesi may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
LUX_violate_neutrality_title;Violate Luxemburg Neutrality;;;;;;;;;;;;;
LUX_violate_neutrality_desc;The Luxembergers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MAD_violate_neutrality_title;Violate Madagascar Neutrality;;;;;;;;;;;;;
MAD_violate_neutrality_desc;The Malagasy may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MAH_violate_neutrality_title;Violate Marathi Neutrality;;;;;;;;;;;;;
MAH_violate_neutrality_desc;The Marathi may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MAK_violate_neutrality_title;Violate Makran Neutrality;;;;;;;;;;;;;
MAK_violate_neutrality_desc;The Makran may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MCK_violate_neutrality_title;Violate Manchu Neutrality;;;;;;;;;;;;;
MCK_violate_neutrality_desc;The Manchu may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MEC_violate_neutrality_title;Violate Mecklenburgian Neutrality;;;;;;;;;;;;;
MEC_violate_neutrality_desc;The Mecklenburgers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MEI_violate_neutrality_title;Violate Saxon Neutrality;;;;;;;;;;;;;
MEI_violate_neutrality_desc;The Saxons may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MEW_violate_neutrality_title;Violate Mewari Neutrality;;;;;;;;;;;;;
MEW_violate_neutrality_desc;The Mewari may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MEX_violate_neutrality_title;Violate Mexican Neutrality;;;;;;;;;;;;;
MEX_violate_neutrality_desc;The Mexicans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MGL_violate_neutrality_title;Violate Mongol Neutrality;;;;;;;;;;;;;
MGL_violate_neutrality_desc;The Mongols may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MOD_violate_neutrality_title;Violate Modenian Neutrality;;;;;;;;;;;;;
MOD_violate_neutrality_desc;The Modenians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MOL_violate_neutrality_title;Violate Moldavian Neutrality;;;;;;;;;;;;;
MOL_violate_neutrality_desc;The Moldavians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MOR_violate_neutrality_title;Violate Moroccan Neutrality;;;;;;;;;;;;;
MOR_violate_neutrality_desc;The Moroccans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MTC_violate_neutrality_title;Violate Metis Neutrality;;;;;;;;;;;;;
MTC_violate_neutrality_desc;The Metis may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MUG_violate_neutrality_title;Violate Mughal Neutrality;;;;;;;;;;;;;
MUG_violate_neutrality_desc;The Muhgals may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
MYS_violate_neutrality_title;Violate Mysori Neutrality;;;;;;;;;;;;;
MYS_violate_neutrality_desc;The Mysori may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NAL_violate_neutrality_title;Violate Natal Neutrality;;;;;;;;;;;;;
NAL_violate_neutrality_desc;The Natalians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NAS_violate_neutrality_title;Violate Nassau Neutrality;;;;;;;;;;;;;
NAS_violate_neutrality_desc;The Nassauans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NEJ_violate_neutrality_title;Violate Nejd Neutrality;;;;;;;;;;;;;
NEJ_violate_neutrality_desc;The Nejd may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NET_violate_neutrality_title;Violate Dutch Neutrality;;;;;;;;;;;;;
NET_violate_neutrality_desc;The Dutch may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NEW_violate_neutrality_title;Violate Newfoundland Neutrality;;;;;;;;;;;;;
NEW_violate_neutrality_desc;The Newfoundlanders may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NGF_violate_neutrality_title;Violate North German Neutrality;;;;;;;;;;;;;
NGF_violate_neutrality_desc;The North Germans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NIC_violate_neutrality_title;Violate Nicaraguan Neutrality;;;;;;;;;;;;;
NIC_violate_neutrality_desc;The Nicaraguans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NOR_violate_neutrality_title;Violate Norwegian Neutrality;;;;;;;;;;;;;
NOR_violate_neutrality_desc;The Norwegians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
NZL_violate_neutrality_title;Violate New Zealand Neutrality;;;;;;;;;;;;;
NZL_violate_neutrality_desc;The New Zealanders may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
OLD_violate_neutrality_title;Violate Oldenburger Neutrality;;;;;;;;;;;;;
OLD_violate_neutrality_desc;The Oldenburgers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
OMA_violate_neutrality_title;Violate Omani Neutrality;;;;;;;;;;;;;
OMA_violate_neutrality_desc;The Omani may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
ORA_violate_neutrality_title;Violate Boer Neutrality;;;;;;;;;;;;;
ORA_violate_neutrality_desc;The Boers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
ORI_violate_neutrality_title;Violate Orissan Neutrality;;;;;;;;;;;;;
ORI_violate_neutrality_desc;The Orissans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
OYO_violate_neutrality_title;Violate Oyo Neutrality;;;;;;;;;;;;;
OYO_violate_neutrality_desc;The Yoruba may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PAP_violate_neutrality_title;Violate Papal Neutrality;;;;;;;;;;;;;
PAP_violate_neutrality_desc;The Papal States may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PAR_violate_neutrality_title;Violate Parmese Neutrality;;;;;;;;;;;;;
PAR_violate_neutrality_desc;The Parmese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PBA_violate_neutrality_title;Violate Portuguese-Brazilian Neutrality;;;;;;;;;;;;;
PBA_violate_neutrality_desc;The Portuguese-Brazilians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PER_violate_neutrality_title;Violate Persian Neutrality;;;;;;;;;;;;;
PER_violate_neutrality_desc;The Persians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PEU_violate_neutrality_title;Violate Peruvian Neutrality;;;;;;;;;;;;;
PEU_violate_neutrality_desc;The Peruvians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PHL_violate_neutrality_title;Violate Phillippine Neutrality;;;;;;;;;;;;;
PHL_violate_neutrality_desc;The Filipinos may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PLC_violate_neutrality_title;Violate Polish-Lithuanian Neutrality;;;;;;;;;;;;;
PLC_violate_neutrality_desc;The Polish-Lithuanians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PNJ_violate_neutrality_title;Violate Sikh Neutrality;;;;;;;;;;;;;
PNJ_violate_neutrality_desc;The Sikhs may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PNM_violate_neutrality_title;Violate Panamanian Neutrality;;;;;;;;;;;;;
PNM_violate_neutrality_desc;The Panamanians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
POR_violate_neutrality_title;Violate Portuguese Neutrality;;;;;;;;;;;;;
POR_violate_neutrality_desc;The Portuguese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PRG_violate_neutrality_title;Violate Paraguayan Neutrality;;;;;;;;;;;;;
PRG_violate_neutrality_desc;The Paraguayans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PRI_violate_neutrality_title;Violate Puerto Rican Neutrality;;;;;;;;;;;;;
PRI_violate_neutrality_desc;The Puerto Ricans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
PRU_violate_neutrality_title;Violate Prussian Neutrality;;;;;;;;;;;;;
PRU_violate_neutrality_desc;The Prussians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
QUE_violate_neutrality_title;Violate Quebec Neutrality;;;;;;;;;;;;;
QUE_violate_neutrality_desc;The Quebeckers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
RHO_violate_neutrality_title;Violate Rhodesian Neutrality;;;;;;;;;;;;;
RHO_violate_neutrality_desc;The Rhodesians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
ROM_violate_neutrality_title;Violate Romanian Neutrality;;;;;;;;;;;;;
ROM_violate_neutrality_desc;The Romanians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
RPL_violate_neutrality_title;Violate HBC Neutrality;;;;;;;;;;;;;
RPL_violate_neutrality_desc;The HBC may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
RUS_violate_neutrality_title;Violate Russian Neutrality;;;;;;;;;;;;;
RUS_violate_neutrality_desc;The Russians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
RUT_violate_neutrality_title;Violate Ruthenian Neutrality;;;;;;;;;;;;;
RUT_violate_neutrality_desc;The Ruthenians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SAF_violate_neutrality_title;Violate South African Neutrality;;;;;;;;;;;;;
SAF_violate_neutrality_desc;The South Africans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SAK_violate_neutrality_title;Violate Siak Neutrality;;;;;;;;;;;;;
SAK_violate_neutrality_desc;The Siak may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SAR_violate_neutrality_title;Violate Sardinian Neutrality;;;;;;;;;;;;;
SAR_violate_neutrality_desc;The Sardinians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SAX_violate_neutrality_title;Violate Saxon Neutrality;;;;;;;;;;;;;
SAX_violate_neutrality_desc;The Saxons may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SCA_violate_neutrality_title;Violate Scandinavian Neutrality;;;;;;;;;;;;;
SCA_violate_neutrality_desc;The Scandinavians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SCH_violate_neutrality_title;Violate Schleswegian Neutrality;;;;;;;;;;;;;
SCH_violate_neutrality_desc;The Schleswegians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SCO_violate_neutrality_title;Violate Scottish Neutrality;;;;;;;;;;;;;
SCO_violate_neutrality_desc;The Scots may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SER_violate_neutrality_title;Violate Serbian Neutrality;;;;;;;;;;;;;
SER_violate_neutrality_desc;The Serbians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SGF_violate_neutrality_title;Violate South German Neutrality;;;;;;;;;;;;;
SGF_violate_neutrality_desc;The South Germans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SHI_violate_neutrality_title;Violate Shimla Neutrality;;;;;;;;;;;;;
SHI_violate_neutrality_desc;The Shimlans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SIA_violate_neutrality_title;Violate Siamese Neutrality;;;;;;;;;;;;;
SIA_violate_neutrality_desc;The Siamese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SIC_violate_neutrality_title;Violate Sicilian Neutrality;;;;;;;;;;;;;
SIC_violate_neutrality_desc;The Sicilians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SIE_violate_neutrality_title;Violate Siebenburgen Neutrality;;;;;;;;;;;;;
SIE_violate_neutrality_desc;The Siebenburgen may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SIK_violate_neutrality_title;Violate Sikkim Neutrality;;;;;;;;;;;;;
SIK_violate_neutrality_desc;The Sikkimese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SIN_violate_neutrality_title;Violate Sind Neutrality;;;;;;;;;;;;;
SIN_violate_neutrality_desc;The Sindhi may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SLO_violate_neutrality_title;Violate Slovene Neutrality;;;;;;;;;;;;;
SLO_violate_neutrality_desc;The Slovenes may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SLV_violate_neutrality_title;Violate Slovak Neutrality;;;;;;;;;;;;;
SLV_violate_neutrality_desc;The Slovaks may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SLW_violate_neutrality_title;Violate Sulawesi Neutrality;;;;;;;;;;;;;
SLW_violate_neutrality_desc;The Sulawesians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SOK_violate_neutrality_title;Violate Sokoto Neutrality;;;;;;;;;;;;;
SOK_violate_neutrality_desc;The Hausa may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SPA_violate_neutrality_title;Violate Spanish Neutrality;;;;;;;;;;;;;
SPA_violate_neutrality_desc;The Spanish may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SRI_violate_neutrality_title;Violate Sri Lankan Neutrality;;;;;;;;;;;;;
SRI_violate_neutrality_desc;The Sri Lankans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SWE_violate_neutrality_title;Violate Swedish Neutrality;;;;;;;;;;;;;
SWE_violate_neutrality_desc;The Swedes may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SYR_violate_neutrality_title;Violate Syrian Neutrality;;;;;;;;;;;;;
SYR_violate_neutrality_desc;The Syrians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SXI_violate_neutrality_title;Violate Shansi Neutrality;;;;;;;;;;;;;
SXI_violate_neutrality_desc;The Shansi may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
SZC_violate_neutrality_title;Violate Szechuan Neutrality;;;;;;;;;;;;;
SZC_violate_neutrality_desc;The Szechuanese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TEX_violate_neutrality_title;Violate Texan Neutrality;;;;;;;;;;;;;
TEX_violate_neutrality_desc;The Texans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TGA_violate_neutrality_title;Violate Tongan Neutrality;;;;;;;;;;;;;
TGA_violate_neutrality_desc;The Tongans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TIB_violate_neutrality_title;Violate Tibetan Neutrality;;;;;;;;;;;;;
TIB_violate_neutrality_desc;The Tibetans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TPG_violate_neutrality_title;Violate Taiping Neutrality;;;;;;;;;;;;;
TPG_violate_neutrality_desc;The Taiping may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TRA_violate_neutrality_title;Violate Travancore Neutrality;;;;;;;;;;;;;
