PROV1028;Vyatka;;;;;;;;;;;;;;;;;;;;;;;x;;;;
PROV1019;Voronezh;;;;;;;;;;;;;;;;;;;;;;;x;;;;
PROV3246;Saint Barths;;;;;;;;;;;;;;;;;;;;x;
PROV82;Grande Ronde;;;;;;;;;;;;;;;;;;;;x;
PROV81;Oregon City;;;;;;;;;;;;;;;;;;;;x;
PROV83;Fort Umpqua;;;;;;;;;;;;;;;;;;;;x;
PROV78;Fort Nisqually;;;;;;;;;;;;;;;;;;;;x;
PROV2101;Thaba Nchu;;;;;;;;;;;;;;;;;;;;x;
PROV2102;Qwa-Qwa;;;;;;;;;;;;;;;;;;;;x;
PROV2103;Lephoi;;;;;;;;;;;;;;;;;;;;x;
PROV2094;Griqualand;;;;;;;;;;;;;;;;;;;;x;
TRN_2108;Tky-Gariep;;;;;;;;;;;;;;;;;;;;x;
PROV2107;Makwasi;;;;;;;;;;;;;;;;;;;;x;
PROV2106;Saan;;;;;;;;;;;;;;;;;;;;x;
PROV2105;Ga-Rankuwa;;;;;;;;;;;;;;;;;;;;x;
PROV2109;Ga-Riba;;;;;;;;;;;;;;;;;;;;x;
PROV2112;Emnambithi;;;;;;;;;;;;;;;;;;;;x;
ORA_2103;Basutoland;;;;;;;;;;;;;;;;;;;;x;
ZUL_2113;Zululand;;;;;;;;;;;;;;;;;;;;x;
PROV1152;Jeddah;;;;;;;;;;;;x
CAN_13;Columbia;;;;;;;;;;;;x
PROV13;New Westminster;;;;;;;;;;;;x
PROV17;Stikine;;;;;;;;;;;;x
CAN_19;New Caledonia;;;;;;;;;;;;x
PROV20;Okanagan;;;;;;;;;;;;x
PROV21;Kootenay;;;;;;;;;;;;x
PROV44;Guantanamo Bay;;;;;;;;;;;;x
CAN_46;Upper Canada;;;;;;;;;;;;x
CAN_50;Northern Ontario;;;;;;;;;;;;x
CAN_58;Lower Canada;;;;;;;;;;;;x
CAN_60;Northern Quebec;;;;;;;;;;;;x
ENG_68;Maritimes;;;;;;;;;;;;x
MEX_94;Nevada;;;;;;;;;;;;x
MEX_97;Utah;;;;;;;;;;;;x
USA_201;Georgia;;;;;;;;;;;;x
USA_205;South Carolina;;;;;;;;;;;;x
ENG_258;Connacht;;;;;;;;;;;;x
ENG_263;Leinster;;;;;;;;;;;;x
SWE_322;Stockholm;;;;;;;;;;;;x
SWE_329;Göteborg;;;;;;;;;;;;x
SWE_334;Malmö;;;;;;;;;;;;x
RUS_343;Helsinki;;;;;;;;;;;;x
RUS_345;Turku;;;;;;;;;;;;x
RUS_360;Lithuania;;;;;;;;;;;;x
HOL_369;Holstein;;;;;;;;;;;;x
SCH_370;Schleswig;;;;;;;;;;;;x
NET_379;Zeeland;;;;;;;;;;;;x
PROV381;Limburg;;;;;;;;;;;;x
BEL_387;Flanders;;;;;;;;;;;;x
BEL_394;Wallonia;;;;;;;;;;;;x
HAN_534;Hannover;;;;;;;;;;;;x
PRU_544;Mecklenburg;;;;;;;;;;;;x
PRU_546;Pommern;;;;;;;;;;;;x
PRU_575;Rheinland;;;;;;;;;;;;x
BAV_599;Bayern;;;;;;;;;;;;x
SPA_610;Caroline Islands;;;;;;;;;;;;x
AUS_652;Banat;;;;;;;;;;;;x
AUS_654;Western Transylvania;;;;;;;;;;;;x
AUS_657;Eastern Transylvania;;;;;;;;;;;;x
MOL_676;Bessarabia;;;;;;;;;;;;x
PRU_682;Schlesien;;;;;;;;;;;;x
AUS_702;Galicia-Lodomeria;;;;;;;;;;;;x
PROV704;Nowy Sacz;;;;;;;;;;;;x
RUS_706;Masovia;;;;;;;;;;;;x
PROV711;Siedlce;;;;;;;;;;;;x
RUS_715;West Galicia;;;;;;;;;;;;x
PROV719;Bialystok;;;;;;;;;;;;x
PROV748;Grosseto;;;;;;;;;;;;x
SAR_765;Sardinia & Corsica;;;;;;;;;;;;x
FRA_801;Tahiti;;;;;;;;;;;;x
TUR_805;Southern Macedonia;;;;;;;;;;;;x
TUR_806;Northern Macedonia;;;;;;;;;;;;x
TUR_809;Eastern Rumelia;;;;;;;;;;;;x
TUR_823;Eastern Macedonia;;;;;;;;;;;;x
PROV829;Xanthe;;;;;;;;;;;;x
TUR_876;Ankara;;;;;;;;;;;;x
TUR_880;Kastamonu;;;;;;;;;;;;x
TUR_882;Trebizond;;;;;;;;;;;;x
TUR_890;Van;;;;;;;;;;;;x
TUR_893;Diyarbakir;;;;;;;;;;;;x
TUR_894;Adana;;;;;;;;;;;;x
RUS_940;Pinsk;;;;;;;;;;;;x
RUS_968;Transnistria;;;;;;;;;;;;x
RUS_978;Kharkov;;;;;;;;;;;;x
RUS_979;Donbass;;;;;;;;;;;;x
PROV1082;Haishenwai;;;;;;;;;;;;x
JAP_1086;Sakhalin;;;;;;;;;;;;x
PROV1087;Otomari;;;;;;;;;;;;x
JAP_1088;Ezo;;;;;;;;;;;;x
AST_1097;New Caledonia;;;;;;;;;;;;x
PER_1116;Mazandaran;;;;;;;;;;;;x
PER_1128;Lorestan;;;;;;;;;;;;x
PER_1132;Khuzestan;;;;;;;;;;;;x
PER_1136;Fars;;;;;;;;;;;;x
PER_1140;Kerman;;;;;;;;;;;;x
YEM_1178;Sana'a;;;;;;;;;;;;x
AFG_1209;Pashtunistan;;;;;;;;;;;;x
KOK_1210;Bandakshan;;;;;;;;;;;;x
AFG_1214;Kandahar;;;;;;;;;;;;x
PAN_1233;Amritsar;;;;;;;;;;;;x
ENG_1243;Bundelkhand;;;;;;;;;;;;x
ENG_1244;Awadh;;;;;;;;;;;;x
NEP_1326;Western Himalayas;;;;;;;;;;;;x
SIA_1352;Pattani;;;;;;;;;;;;x
SIA_1355;Shan;;;;;;;;;;;;x
LUA_1356;Laos;;;;;;;;;;;;x
SIA_1358;Isan;;;;;;;;;;;;x
PROV1360;Xiangabouli;;;;;;;;;;;;x
DAI_1369;Tonkin;;;;;;;;;;;;x
DAI_1375;Annam;;;;;;;;;;;;x
DAI_1380;Cochinchina;;;;;;;;;;;;x
ENG_1384;Southern Malaya;;;;;;;;;;;;x
ENG_1391;Northern Malaya;;;;;;;;;;;;x
SIA_1392;Ayutthaya;;;;;;;;;;;;x
BRU_1394;West Borneo;;;;;;;;;;;;x
BRU_1396;Sabah;;;;;;;;;;;;x
NET_1401;Siak;;;;;;;;;;;;x
YEM_1412;Aden;;;;;;;;;;;;x
NET_1413;West Java;;;;;;;;;;;;x
NET_1418;East Java;;;;;;;;;;;;x
NET_1423;East Borneo;;;;;;;;;;;;x
NET_1426;South Borneo;;;;;;;;;;;;x
NET_1446;Timor;;;;;;;;;;;;x
NET_1447;Moluccas;;;;;;;;;;;;x
NET_1449;Celebes;;;;;;;;;;;;x
CHI_1465;Eastern Mongolia;;;;;;;;;;;;x
CHI_1468;Western Mongolia;;;;;;;;;;;;x
CHI_1470;South Anhui;;;;;;;;;;;;x
CHI_1477;North Anhui;;;;;;;;;;;;x
CHI_1479;Fengtian;;;;;;;;;;;;x
CHI_1482;Fujian;;;;;;;;;;;;x
CHI_1485;Formosa;;;;;;;;;;;;x
CHI_1490;Gansu;;;;;;;;;;;;x
CHI_1493;East Canton;;;;;;;;;;;;x
CHI_1496;Hong Kong;;;;;;;;;;;;x
CHI_1499;West Canton;;;;;;;;;;;;x
CHI_1502;Guangxi;;;;;;;;;;;;x
CHI_1505;Guizhou;;;;;;;;;;;;x
CHI_1508;East Henan;;;;;;;;;;;;x
CHI_1510;West Henan;;;;;;;;;;;;x
CHI_1519;West Hubei;;;;;;;;;;;;x
CHI_1522;East Hubei;;;;;;;;;;;;x
PROV1523;Xiangyang;;;;;;;;;;;;x
CHI_1524;North Hunan;;;;;;;;;;;;x
CHI_1526;South Hunan;;;;;;;;;;;;x
CHI_1532;Inner Mongolia;;;;;;;;;;;;x
CHI_1540;North Jiangsu;;;;;;;;;;;;x
PROV1542;Xuzhou;;;;;;;;;;;;x
CHI_1545;North Jiangxi;;;;;;;;;;;;x
CHI_1547;South Jiangxi;;;;;;;;;;;;x
CHI_1552;Heilongjiang;;;;;;;;;;;;x
CHI_1555;Kirin;;;;;;;;;;;;x
PROV1559;Xian;;;;;;;;;;;;x
CHI_1559;Shaanxi;;;;;;;;;;;;x
CHI_1563;West Shandong;;;;;;;;;;;;x
CHI_1565;East Shandong;;;;;;;;;;;;x
CHI_1572;Shanxi;;;;;;;;;;;;x
CHI_1578;West Sichuan;;;;;;;;;;;;x
CHI_1579;East Sichuan;;;;;;;;;;;;x
TIB_1587;Eastern Himalayas;;;;;;;;;;;;x
CHI_1594;Kashgar;;;;;;;;;;;;x
CHI_1600;Urumqui;;;;;;;;;;;;x
CHI_1601;Yunnan;;;;;;;;;;;;x
CHI_1604;North Zhejiang;;;;;;;;;;;;x
CHI_1610;South Zhejiang;;;;;;;;;;;;x
PROV1612;Baoding;;;;;;;;;;;;x
CHI_1612;Hebei;;;;;;;;;;;;x
PROV1616;Peking;;;;;;;;;;;;x
CHI_1616;Shuntian;;;;;;;;;;;;x
PROV1643;Ishikari;;;;;;;;;;;;x
JAP_1649;Kanto;;;;;;;;;;;;x
JAP_1654;Bonin Islands;;;;;;;;;;;;x
JAP_1655;Kansai;;;;;;;;;;;;x
JAP_1640;Chugoku;;;;;;;;;;;;x
JAP_1665;Shikoku;;;;;;;;;;;;x
JAP_1660;Kyushu;;;;;;;;;;;;x
JAP_1672;Tohoku;;;;;;;;;;;;x
JAP_1675;Chubu;;;;;;;;;;;;x
PROV1679;Amami;;;;;;;;;;;;x
MOR_1693;Marrakesh;;;;;;;;;;;;x
MOR_1694;Agadir;;;;;;;;;;;;x
ALD_1704;Oran;;;;;;;;;;;;x
ALD_1708;Constantine;;;;;;;;;;;;x
PROV1709;Bône;;;;;;;;;;;;x
ALD_1713;North Central Sahara;;;;;;;;;;;;x
TRI_1731;Tripolitania;;;;;;;;;;;;x
TRI_1735;Cyrenaica;;;;;;;;;;;;x
TRI_1740;Fezzan;;;;;;;;;;;;x
EGY_1745;Cairo;;;;;;;;;;;;x
EGY_1751;Alexandria;;;;;;;;;;;;x
EGY_1753;Qattara;;;;;;;;;;;;x
EGY_1755;Sinai;;;;;;;;;;;;x
ENG_1844;Sudd;;;;;;;;;;;;x
ETH_1852;Begemder;;;;;;;;;;;;x
ETH_1853;Tigray;;;;;;;;;;;;x
ETH_1859;Shewa;;;;;;;;;;;;x
ETH_1862;Gibe;;;;;;;;;;;;x
ETH_1865;Hararghe;;;;;;;;;;;;x
PROV1860;Hawassa;;;;;;;;;;;;x
PROV1863;Jimma;;;;;;;;;;;;x
PROV1864;Sidamo;;;;;;;;;;;;x
PROV1866;Bale;;;;;;;;;;;;x
PROV1867;Ogaden;;;;;;;;;;;;x
SOM_1868;South Somaliland;;;;;;;;;;;;x
SOM_1872;North Somaliland;;;;;;;;;;;;x
FRA_1878;Guinea-Bissau;;;;;;;;;;;;x
FRA_1883;Guinea;;;;;;;;;;;;x
ASH_1909;Gold Coast;;;;;;;;;;;;x
FRA_1919;Dahomey;;;;;;;;;;;;x
SOK_1934;Biafra;;;;;;;;;;;;x
SOK_1937;Tukari;;;;;;;;;;;;x
SOK_1945;Kano;;;;;;;;;;;;x
SPA_1955;Equatorial Guinea;;;;;;;;;;;;x
ENG_1956;Cameroon;;;;;;;;;;;;x
SOK_1963;Adamawa;;;;;;;;;;;;x
FRA_1970;Bangassou;;;;;;;;;;;;x
BEL_1990;Kivu;;;;;;;;;;;;x
BEL_1996;Congo Orientale;;;;;;;;;;;;x
BEL_2034;Ruanda-Urundi;;;;;;;;;;;;x
ENG_2036;Zanzibar;;;;;;;;;;;;x
ENG_2044;Tanganyika;;;;;;;;;;;;x
ENG_2048;Zanzibar;;;;;;;;;;;;x
POR_2054;Sofala;;;;;;;;;;;;x
ENG_2067;Nyasaland;;;;;;;;;;;;x
ENG_2068;Mashonaland;;;;;;;;;;;;x
ENG_2071;Rozwi;;;;;;;;;;;;x
ENG_2074;Bechuanaland;;;;;;;;;;;;x
ENG_2094;Griqualand West;;;;;;;;;;;;x
PROV2124;Maore;;;;;;;;;;;;x
MEX_2149;Cohauila;;;;;;;;;;;;x
MEX_2159;Veracruz;;;;;;;;;;;;x
MEX_2161;Jalisco;;;;;;;;;;;;x
MEX_2170;Guerrero;;;;;;;;;;;;x
MEX_2172;México;;;;;;;;;;;;x
MEX_2181;Chiapas;;;;;;;;;;;;x
PROV220;Annapolis;;;;;;;;;;;;x
PROV3;Fort Nikolaevskaia;;;;;;;;;;;;x
PROV4;Nikolaevsk;;;;;;;;;;;;x
PROV5;Kad'yak;;;;;;;;;;;;x
PROV2599;Tsentralnaya;;;;;;;;;;;;x
PROV2630;Vostochnaya;;;;;;;;;;;;x
PROV2;Saint Dionysius;;;;;;;;;;;;x
PROV1;Novoarkhangelsk;;;;;;;;;;;;x
PROV107;Riverside;;;;;;;;;;;;x
PROV108;Grand Junction;;;;;;;;;;;;x
PROV104;San Francisco;;;;;;;;;;;;x
PROV2146;D.C.;;;;;;;;;;;;x
PROV2148;Albuquerque;;;;;;;;;;;;x
PROV231;Camden;;;;;;;;;;;;x
UCA_2191;El Salvador;;;;;;;;;;;;x
UCA_2193;Honduras;;;;;;;;;;;;x
CHI_2221;South Jiangsu;;;;;;;;;;;;x
NET_2235;Leeward Antilles;;;;;;;;;;;;x
PEU_2308;Arica;;;;;;;;;;;;x
BOL_2309;Antofagasta;;;;;;;;;;;;x
ARG_2360;Entre Rios;;;;;;;;;;;;x
PROV2367;Xolotas;;;;;;;;;;;;x
ARG_2374;Catamarca;;;;;;;;;;;;x
BRZ_2421;Goiás;;;;;;;;;;;;x
AST_2454;Fiji;;;;;;;;;;;;x
BRZ_2461;Santa Catarina;;;;;;;;;;;;x
SPA_2517;Mariana Islands;;;;;;;;;;;;x
AST_2534;Solomon Islands;;;;;;;;;;;;x
AST_2535;Melanesian Islands;;;;;;;;;;;;x
AUS_2538;Vojvodina;;;;;;;;;;;;x
TON_2540;Tonga;;;;;;;;;;;;x
USA_2543;Samoa;;;;;;;;;;;;x
PROV2554;Misiones;;;;;;;;;;;;x
HES_2560;Hessen;;;;;;;;;;;;x
RUS_2587;Kola;;;;;;;;;;;;x
CHI_2678;Outer Mongolia;;;;;;;;;;;;x
PROV2834;Bay of Ayan;;;;;;;;;;;;x
PROV2836;Coast of Kamchatka;;;;;;;;;;;;x
PROV2837;Sea of Okhotsk;;;;;;;;;;;;x
PROV2838;Coast of Sakhalin;;;;;;;;;;;;x
PROV2843;Seto Inland Sea;;;;;;;;;;;;x
PROV3126;Coast of Minami;;;;;;;;;;;;x
BRA;Brunswick;;;;;;;;;;;;x
BRA_ADJ;Brunswicker;;;;;;;;;;;;x
CAN_13;Columbia;;;;;;;;;;;;x
PROV13;New Westminster;;;;;;;;;;;;x
PROV17;Stikine;;;;;;;;;;;;x
PROV19;Valemount;;;;;;;;;;;;x
PROV20;Okanagan;;;;;;;;;;;;x
PROV21;Kootenay;;;;;;;;;;;;x
PROV44;Repulse Bay;;;;;;;;;;;;x
CAN_46;Upper Canada;;;;;;;;;;;;x
CAN_50;Northern Ontario;;;;;;;;;;;;x
CAN_58;Lower Canada;;;;;;;;;;;;x
CAN_60;Northern Quebec;;;;;;;;;;;;x
ENG_68;Maritimes;;;;;;;;;;;;x
MEX_94;Nevada;;;;;;;;;;;;x
MEX_97;Utah;;;;;;;;;;;;x
USA_201;Georgia;;;;;;;;;;;;x
USA_205;South Carolina;;;;;;;;;;;;x
ENG_258;Connacht;;;;;;;;;;;;x
ENG_263;Leinster;;;;;;;;;;;;x
SWE_322;Stockholm;;;;;;;;;;;;x
SWE_329;Göteborg;;;;;;;;;;;;x
SWE_334; Malmö;;;;;;;;;;;;x
RUS_343;Helsinki;;;;;;;;;;;;x
RUS_345;Turku;;;;;;;;;;;;x
RUS_360;Lithuania;;;;;;;;;;;;x
HOL_369;Holstein;;;;;;;;;;;;x
SCH_370;Schleswig;;;;;;;;;;;;x
NET_379;Zeeland;;;;;;;;;;;;x
PROV381;Limburg;;;;;;;;;;;;x
BEL_387;Flanders;;;;;;;;;;;;x
BEL_394;Wallonia;;;;;;;;;;;;x
HAN_528;Niederelbe;;;;;;;;;;;;x
HAN_534;Hanover;;;;;;;;;;;;x
HAN_540;Ost-Friesland;;;;;;;;;;;;x
PRU_544;Mecklenburg;;;;;;;;;;;;x
PRU_546;Pomerania;;;;;;;;;;;;x
PRU_553;Anhalt;;;;;;;;;;;;x
PRU_554;Thüringen;;;;;;;;;;;;x
SAX_558;Sachsen;;;;;;;;;;;;x
PRU_570;Pfalz;;;;;;;;;;;;x
PRU_575;Rheinland;;;;;;;;;;;;x
PRU_578;Ost-Rheinland;;;;;;;;;;;;x
BAV_595;Franken;;;;;;;;;;;;x
SPA_610;Caroline Islands;;;;;;;;;;;;x
AUS_652;Banat;;;;;;;;;;;;x
AUS_654;Western Transylvania;;;;;;;;;;;;x
AUS_657;Eastern Transylvania;;;;;;;;;;;;x
MOL_676;Bessarabia;;;;;;;;;;;;x
PRU_684;Upper Silesia;;;;;;;;;;;;x
AUS_702;Galicia-Lodomeria;;;;;;;;;;;;x
PROV704;Nowy Sacz;;;;;;;;;;;;x
RUS_706;Masovia;;;;;;;;;;;;x
PROV711;Siedlce;;;;;;;;;;;;x
RUS_715;West Galicia;;;;;;;;;;;;x
PROV719;Bialystok;;;;;;;;;;;;x
PROV748;Grosseto;;;;;;;;;;;;x
SAR_765;Sardinia & Corsica;;;;;;;;;;;;x
FRA_801;Tahiti;;;;;;;;;;;;x
TUR_805;Southern Macedonia;;;;;;;;;;;;x
TUR_806;Northern Macedonia;;;;;;;;;;;;x
TUR_809;Eastern Rumelia;;;;;;;;;;;;x
TUR_823;Eastern Macedonia;;;;;;;;;;;;x
PROV829;Xanthe;;;;;;;;;;;;x
TUR_876;Ankara;;;;;;;;;;;;x
TUR_880;Kastamonu;;;;;;;;;;;;x
TUR_882;Trabizond;;;;;;;;;;;;x
TUR_890;Van;;;;;;;;;;;;x
TUR_893;Diyarbakir;;;;;;;;;;;;x
TUR_894;Adana;;;;;;;;;;;;x
RUS_940;Pinsk;;;;;;;;;;;;x
RUS_955;Podillia;;;;;;;;;;;;x
RUS_968;Transnistria;;;;;;;;;;;;x
RUS_978;Kharkov;;;;;;;;;;;;x
PROV1082;Haishenwai;;;;;;;;;;;;x
JAP_1086;Sakhalin;;;;;;;;;;;;x
PROV1087;Otomari;;;;;;;;;;;;x
JAP_1088;Ezo;;;;;;;;;;;;x
AST_1097;New Caledonia;;;;;;;;;;;;x
PER_1116;Mazandaran;;;;;;;;;;;;x
PER_1128;Lorestan;;;;;;;;;;;;x
PER_1132;Khuzestan;;;;;;;;;;;;x
PER_1136;Fars;;;;;;;;;;;;x
PER_1140;Kerman;;;;;;;;;;;;x
YEM_1178;Sana'a;;;;;;;;;;;;x
AFG_1209;Pashtunistan;;;;;;;;;;;;x
KOK_1210;Bandakshan;;;;;;;;;;;;x
AFG_1214;Kandahar;;;;;;;;;;;;x
PAN_1233;Amritsar;;;;;;;;;;;;x
ENG_1243;Bundelkhand;;;;;;;;;;;;x
ENG_1244;Awadh;;;;;;;;;;;;x
NEP_1326;Western Himalayas;;;;;;;;;;;;x
SIA_1352;Pattani;;;;;;;;;;;;x
SIA_1355;Shan;;;;;;;;;;;;x
LUA_1356;Laos;;;;;;;;;;;;x
SIA_1358;Isan;;;;;;;;;;;;x
PROV1360;Xiangabouli;;;;;;;;;;;;x
DAI_1369;Tonkin;;;;;;;;;;;;x
DAI_1375;Annam;;;;;;;;;;;;x
DAI_1380;Cochinchina;;;;;;;;;;;;x
ENG_1384;Southern Malaya;;;;;;;;;;;;x
ENG_1391;Northern Malaya;;;;;;;;;;;;x
SIA_1392;Ayutthaya;;;;;;;;;;;;x
BRU_1394;West Borneo;;;;;;;;;;;;x
BRU_1396;Sabah;;;;;;;;;;;;x
NET_1401;Siak;;;;;;;;;;;;x
YEM_1412;Aden;;;;;;;;;;;;x
NET_1413;West Java;;;;;;;;;;;;x
NET_1418;East Java;;;;;;;;;;;;x
NET_1423;East Borneo;;;;;;;;;;;;x
NET_1426;South Borneo;;;;;;;;;;;;x
NET_1446;Timor;;;;;;;;;;;;x
NET_1447;Moluccas;;;;;;;;;;;;x
NET_1449;Celebes;;;;;;;;;;;;x
CHI_1465;Eastern Mongolia;;;;;;;;;;;;x
CHI_1468;Western Mongolia;;;;;;;;;;;;x
PROV1469;Uriankhai;;;;;;;;;;;;x
CHI_1470;South Anhui;;;;;;;;;;;;x
CHI_1477;North Anhui;;;;;;;;;;;;x
CHI_1479;Fengtian;;;;;;;;;;;;x
CHI_1482;Fujian;;;;;;;;;;;;x
CHI_1485;Formosa;;;;;;;;;;;;x
CHI_1490;Gansu;;;;;;;;;;;;x
CHI_1493;East Canton;;;;;;;;;;;;x
CHI_1496;Hong Kong;;;;;;;;;;;;x
CHI_1499;Hainan;;;;;;;;;;;;x
CHI_1502;Guangxi;;;;;;;;;;;;x
CHI_1505;Guizhou;;;;;;;;;;;;x
CHI_1508;East Henan;;;;;;;;;;;;x
CHI_1510;West Henan;;;;;;;;;;;;x
CHI_1519;West Hubei;;;;;;;;;;;;x
CHI_1522;East Hubei;;;;;;;;;;;;x
PROV1523;Xiangyang;;;;;;;;;;;;x
CHI_1524;North Hunan;;;;;;;;;;;;x
CHI_1526;South Hunan;;;;;;;;;;;;x
CHI_1532;Inner Mongolia;;;;;;;;;;;;x
PROV1542;Xuzhou;;;;;;;;;;;;x
CHI_1545;North Jiangxi;;;;;;;;;;;;x
CHI_1547;South Jiangxi;;;;;;;;;;;;x
CHI_1552;Heilongjiang;;;;;;;;;;;;x
CHI_1555;Kirin;;;;;;;;;;;;x
PROV1559;Xian;;;;;;;;;;;;x
CHI_1559;Shaanxi;;;;;;;;;;;;x
CHI_1563;West Shandong;;;;;;;;;;;;x
CHI_1565;East Shandong;;;;;;;;;;;;x
CHI_1572;Shanxi;;;;;;;;;;;;x
CHI_1578;West Sichuan;;;;;;;;;;;;x
CHI_1579;East Sichuan;;;;;;;;;;;;x
CHI_1594;Kashgar;;;;;;;;;;;;x
CHI_1600;Urumqui;;;;;;;;;;;;x
CHI_1601;Yunnan;;;;;;;;;;;;x
CHI_1604;North Zhejiang;;;;;;;;;;;;x
CHI_1610;South Zhejiang;;;;;;;;;;;;x
PROV1612;Baoding;;;;;;;;;;;;x
CHI_1612;Baoding;;;;;;;;;;;;x
PROV1616;Peking;;;;;;;;;;;;x
CHI_1616;Peking;;;;;;;;;;;;x
PROV1643;Ishikari;;;;;;;;;;;;x
JAP_1649;Kanto;;;;;;;;;;;;x
JAP_1654;Bonin Islands;;;;;;;;;;;;x
JAP_1655;Kansai;;;;;;;;;;;;x
JAP_1640;Chugoku;;;;;;;;;;;;x
JAP_1665;Shikoku;;;;;;;;;;;;x
JAP_1660;Kyushu;;;;;;;;;;;;x
JAP_1672;Tohoku;;;;;;;;;;;;x
JAP_1675;Chubu;;;;;;;;;;;;x
PROV1679;Amami;;;;;;;;;;;;x
MOR_1693;Marrakesh;;;;;;;;;;;;x
MOR_1694;Agadir;;;;;;;;;;;;x
ALD_1704;Oran;;;;;;;;;;;;x
ALD_1708;Constantine;;;;;;;;;;;;x
PROV1709;Bône;;;;;;;;;;;;x
ALD_1713;North Central Sahara;;;;;;;;;;;;x
TRI_1731;Tripolitania;;;;;;;;;;;;x
TRI_1735;Cyrenaica;;;;;;;;;;;;x
TRI_1740;Fezzan;;;;;;;;;;;;x
EGY_1745;Cairo;;;;;;;;;;;;x
EGY_1751;Alexandria;;;;;;;;;;;;x
EGY_1753;Qattara;;;;;;;;;;;;x
EGY_1755;Sinai;;;;;;;;;;;;x
ENG_1844;Sudd;;;;;;;;;;;;x
ETH_1852;Begemder;;;;;;;;;;;;x
ETH_1853;Tigray;;;;;;;;;;;;x
ETH_1859;Shewa;;;;;;;;;;;;x
ETH_1862;Gibe;;;;;;;;;;;;x
ETH_1865;Hararghe;;;;;;;;;;;;x
PROV1860;Hawassa;;;;;;;;;;;;x
PROV1863;Jimma;;;;;;;;;;;;x
PROV1864;Sidamo;;;;;;;;;;;;x
PROV1866;Bale;;;;;;;;;;;;x
PROV1867;Ogaden;;;;;;;;;;;;x
SOM_1868;South Somaliland;;;;;;;;;;;;x
SOM_1872;North Somaliland;;;;;;;;;;;;x
ASH_1909;Gold Coast;;;;;;;;;;;;x
FRA_1919;Dahomey;;;;;;;;;;;;x
SOK_1934;Biafra;;;;;;;;;;;;x
SOK_1937;Tukari;;;;;;;;;;;;x
SOK_1945;Kano;;;;;;;;;;;;x
SPA_1955;Equatorial Guinea;;;;;;;;;;;;x
ENG_1956;Cameroon;;;;;;;;;;;;x
SOK_1963;Adamawa;;;;;;;;;;;;x
FRA_1970;Bangassou;;;;;;;;;;;;x
BEL_1990;Kivu;;;;;;;;;;;;x
BEL_1996;Congo Orientale;;;;;;;;;;;;x
BEL_2034;Ruanda-Urundi;;;;;;;;;;;;x
ENG_2036;Zanzibar;;;;;;;;;;;;x
ENG_2044;Tanganyika;;;;;;;;;;;;x
ENG_2048;Zanzibar;;;;;;;;;;;;x
ENG_2067;Nyasaland;;;;;;;;;;;;x
ENG_2068;Mashonaland;;;;;;;;;;;;x
ENG_2071;Matabeleland;;;;;;;;;;;;x
ENG_2074;Bechuanaland;;;;;;;;;;;;x
ENG_2094;Kimberley;;;;;;;;;;;;x
PROV2124;Maore;;;;;;;;;;;;x
UCA_2191;El Salvador;;;;;;;;;;;;x
UCA_2193;Honduras;;;;;;;;;;;;x
CHI_2221;South Jiangsu;;;;;;;;;;;;x
NET_2235;Leeward Antilles;;;;;;;;;;;;x
PEU_2308;Arica;;;;;;;;;;;;x
BOL_2309;Antofagasta;;;;;;;;;;;;x
ARG_2360;Entre Rios;;;;;;;;;;;;x
PROV2367;Xolotas;;;;;;;;;;;;x
ARG_2374;Catamarca;;;;;;;;;;;;x
BRZ_2421;Goiás;;;;;;;;;;;;x
AST_2454;Fiji;;;;;;;;;;;;x
BRZ_2461;Santa Catarina;;;;;;;;;;;;x
SPA_2517;Mariana Islands;;;;;;;;;;;;x
AST_2534;Solomon Islands;;;;;;;;;;;;x
AST_2535;Melanesian Islands;;;;;;;;;;;;x
AUS_2538;Vojvodina;;;;;;;;;;;;x
TON_2540;Tonga;;;;;;;;;;;;x
USA_2543;Samoa;;;;;;;;;;;;x
PROV2554;Misiones;;;;;;;;;;;;x
HES_2560;Hessen;;;;;;;;;;;;x
RUS_2587;Kola;;;;;;;;;;;;x
CHI_2678;Outer Mongolia;;;;;;;;;;;;x
PROV2834;Bay of Ayan;;;;;;;;;;;;x
PROV2836;Coast of Kamchatka;;;;;;;;;;;;x
PROV2837;Sea of Okhotsk;;;;;;;;;;;;x
PROV2838;Coast of Sakhalin;;;;;;;;;;;;x
PROV2843;Seto Inland Sea;;;;;;;;;;;;x
PROV3126;Coast of Minami;;;;;;;;;;;;x
PROV79;Fort Vancouver;;;;;;;;;;;;x
PROV19;Fort St. James;;;;;;;;;;;;x
PROV18;Dawson's Creek;;;;;;;;;;;;x
PROV129;Guymon;;;;;;;;;;;;x
PROV128;Hugoton;;;;;;;;;;;;x
PROV158;Duluth;;;;;;;;;;;;x
PROV638;Prešov;;;;;;;;;;;;x
AUS_625;Bohemia-Moravia;;;;;;;;;;;;x
AUS_626;Sudetenland;;;;;;;;;;;;x
PROV2630;Tok;;;;;;;;;;;;x
PROV84;Sacramento;;;;;;;;;;;;x
PROV86;Truckee;;;;;;;;;;;;x
PROV98;Cedar City;;;;;;;;;;;;x
PROV23;Fort McMurray;;;;;;;;;;;;x
PROV22;Bonnyville;;;;;;;;;;;;x
PROV27;Edmonton;;;;;;;;;;;;x
PROV31;Black Lake;;;;;;;;;;;;x
