;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_YAK_title;Return cores to Yakutia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAK_desc;We hold provinces that Yakutia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ARU_title;Return cores to Arab Union;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ARU_desc;We hold provinces that Arab Union has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ASY_title;Return cores to Assyria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ASY_desc;We hold provinces that Assyria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BHR_title;Return cores to Bahrain;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BHR_desc;We hold provinces that Bahrain has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CIR_title;Return cores to Circassia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CIR_desc;We hold provinces that Circassia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CLC_title;Return cores to Cilicia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CLC_desc;We hold provinces that Cilicia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAG_title;Return cores to Dagestan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAG_desc;We hold provinces that Dagestan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DUR_title;Return cores to Durrani Empire;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DUR_desc;We hold provinces that Durrani Empire has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAL_title;Return cores to Hail;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAL_desc;We hold provinces that Hail has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JOR_title;Return cores to Jordan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JOR_desc;We hold provinces that Jordan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KDS_title;Return cores to Kurdistan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KDS_desc;We hold provinces that Kurdistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KWT_title;Return cores to Kuwait;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KWT_desc;We hold provinces that Kuwait has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KYR_title;Return cores to Kyrgyzstan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KYR_desc;We hold provinces that Kyrgyzstan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LBN_title;Return cores to Lebanon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LBN_desc;We hold provinces that Lebanon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NYE_title;Return cores to North Yemen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NYE_desc;We hold provinces that North Yemen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PLS_title;Return cores to Palestine;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PLS_desc;We hold provinces that Palestine has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PNT_title;Return cores to Pontus;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PNT_desc;We hold provinces that Pontus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SYR_title;Return cores to Syria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SYR_desc;We hold provinces that Syria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TAJ_title;Return cores to Tajikstan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TAJ_desc;We hold provinces that Tajikstan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TCA_title;Return cores to Transcaucasia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TCA_desc;We hold provinces that Transcaucasia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TKM_title;Return cores to Turkmenistan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TKM_desc;We hold provinces that Turkmenistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TKS_title;Return cores to Turkestan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TKS_desc;We hold provinces that Turkestan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UYG_title;Return cores to Uyghurstan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UYG_desc;We hold provinces that Uyghurstan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UZB_title;Return cores to Uzbekistan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UZB_desc;We hold provinces that Uzbekistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ASM_title;Return cores to Assam;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ASM_desc;We hold provinces that Assam has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BIH_title;Return cores to Bihar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BIH_desc;We hold provinces that Bihar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BLC_title;Return cores to Baluchistan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BLC_desc;We hold provinces that Baluchistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BNG_title;Return cores to Bengal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BNG_desc;We hold provinces that Bengal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DRA_title;Return cores to Dravidistan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DRA_desc;We hold provinces that Dravidistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KRN_title;Return cores to Karnatak;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KRN_desc;We hold provinces that Karnatak has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAH_title;Return cores to Maharashtra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAH_desc;We hold provinces that Maharashtra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RAJ_title;Return cores to Rajputana;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RAJ_desc;We hold provinces that Rajputana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SRI_title;Return cores to Sri Lanka;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SRI_desc;We hold provinces that Sri Lanka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_AGC_title;Return cores to Angoche;;;;;;;;;;;;;;;;;;;;x,,
return_cores_AGC_desc;We hold provinces that Angoche has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ANG_title;Return cores to Angola;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ANG_desc;We hold provinces that Angola has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ARO_title;Return cores to Aro;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ARO_desc;We hold provinces that Aro has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ASH_title;Return cores to Ashanti;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ASH_desc;We hold provinces that Ashanti has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_AWS_title;Return cores to Awsa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_AWS_desc;We hold provinces that Awsa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_AZA_title;Return cores to Azande;;;;;;;;;;;;;;;;;;;;x,,
return_cores_AZA_desc;We hold provinces that Azande has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BEN_title;Return cores to Benin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BEN_desc;We hold provinces that Benin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BMK_title;Return cores to Bamako;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BMK_desc;We hold provinces that Bamako has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BRD_title;Return cores to Urundi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BRD_desc;We hold provinces that Urundi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BSH_title;Return cores to Basotho;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BSH_desc;We hold provinces that Basotho has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BUG_title;Return cores to Buganda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BUG_desc;We hold provinces that Buganda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CAR_title;Return cores to Central African Republic;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CAR_desc;We hold provinces that Central African Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CGO_title;Return cores to Congo-Brazzaville;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CGO_desc;We hold provinces that Congo-Brazzaville has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CHD_title;Return cores to Chad;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CHD_desc;We hold provinces that Chad has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CLA_title;Return cores to Calabar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CLA_desc;We hold provinces that Calabar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CMR_title;Return cores to Cameroon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CMR_desc;We hold provinces that Cameroon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CYR_title;Return cores to Cyrenaica;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CYR_desc;We hold provinces that Cyrenaica has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAH_title;Return cores to Dahomey;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAH_desc;We hold provinces that Dahomey has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAM_title;Return cores to Damagaram;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAM_desc;We hold provinces that Damagaram has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DAR_title;Return cores to Darfur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DAR_desc;We hold provinces that Darfur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DND_title;Return cores to Dendi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DND_desc;We hold provinces that Dendi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GAB_title;Return cores to Gabon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GAB_desc;We hold provinces that Gabon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GAZ_title;Return cores to Gaza;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GAZ_desc;We hold provinces that Gaza has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GBU_title;Return cores to Gabu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GBU_desc;We hold provinces that Gabu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GEL_title;Return cores to Geledi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GEL_desc;We hold provinces that Geledi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GMB_title;Return cores to Gambia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GMB_desc;We hold provinces that Gambia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GNE_title;Return cores to Guinea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GNE_desc;We hold provinces that Guinea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GON_title;Return cores to Gonder;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GON_desc;We hold provinces that Gonder has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAR_title;Return cores to Harar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAR_desc;We hold provinces that Harar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_IVC_title;Return cores to Ivory Coast;;;;;;;;;;;;;;;;;;;;x,,
return_cores_IVC_desc;We hold provinces that Ivory Coast has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_JAL_title;Return cores to Jallon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_JAL_desc;We hold provinces that Jallon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KAF_title;Return cores to Kaffa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KAF_desc;We hold provinces that Kaffa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KBO_title;Return cores to Kanem-Bornu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KBO_desc;We hold provinces that Kanem-Bornu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KNG_title;Return cores to Kong;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KNG_desc;We hold provinces that Kong has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KNY_title;Return cores to Kenya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KNY_desc;We hold provinces that Kenya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KON_title;Return cores to Kongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KON_desc;We hold provinces that Kongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KUB_title;Return cores to Kuba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KUB_desc;We hold provinces that Kuba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KZB_title;Return cores to Kazembe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KZB_desc;We hold provinces that Kazembe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LBA_title;Return cores to Luba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LBA_desc;We hold provinces that Luba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LBY_title;Return cores to Libya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LBY_desc;We hold provinces that Libya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LOA_title;Return cores to Loango;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LOA_desc;We hold provinces that Loango has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUN_title;Return cores to Lunda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUN_desc;We hold provinces that Lunda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAJ_title;Return cores to Majeerteen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAJ_desc;We hold provinces that Majeerteen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAS_title;Return cores to Massina;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAS_desc;We hold provinces that Massina has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAT_title;Return cores to Matabele;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAT_desc;We hold provinces that Matabele has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLI_title;Return cores to Mali;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLI_desc;We hold provinces that Mali has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLW_title;Return cores to Malawi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLW_desc;We hold provinces that Malawi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNG_title;Return cores to Mongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNG_desc;We hold provinces that Mongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOS_title;Return cores to Mossi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOS_desc;We hold provinces that Mossi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOZ_title;Return cores to Mozambique;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOZ_desc;We hold provinces that Mozambique has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NGR_title;Return cores to Nigeria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NGR_desc;We hold provinces that Nigeria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NIG_title;Return cores to Niger;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NIG_desc;We hold provinces that Niger has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OYO_title;Return cores to Oyo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OYO_desc;We hold provinces that Oyo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RWA_title;Return cores to Ruanda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RWA_desc;We hold provinces that Ruanda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SEG_title;Return cores to Segu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SEG_desc;We hold provinces that Segu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHO_title;Return cores to Shona;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHO_desc;We hold provinces that Shona has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHW_title;Return cores to Shewa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHW_desc;We hold provinces that Shewa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SID_title;Return cores to Sidama;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SID_desc;We hold provinces that Sidama has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SLE_title;Return cores to Sierra Leone;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SLE_desc;We hold provinces that Sierra Leone has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SNG_title;Return cores to Senegal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SNG_desc;We hold provinces that Senegal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SOM_title;Return cores to Somalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SOM_desc;We hold provinces that Somalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUA_title;Return cores to Suazi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUA_desc;We hold provinces that Suazi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUD_title;Return cores to Sudan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUD_desc;We hold provinces that Sudan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TIG_title;Return cores to Tigray;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TIG_desc;We hold provinces that Tigray has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TNZ_title;Return cores to Tanzania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TNZ_desc;We hold provinces that Tanzania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TOG_title;Return cores to Togo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TOG_desc;We hold provinces that Togo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TOO_title;Return cores to Tooro;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TOO_desc;We hold provinces that Tooro has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TOU_title;Return cores to Tukulor;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TOU_desc;We hold provinces that Tukulor has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRZ_title;Return cores to Trarza;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRZ_desc;We hold provinces that Trarza has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TSW_title;Return cores to Botswana;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TSW_desc;We hold provinces that Botswana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WAD_title;Return cores to Wadai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WAD_desc;We hold provinces that Wadai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WRI_title;Return cores to Warri;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WRI_desc;We hold provinces that Warri has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WOL_title;Return cores to Wolof;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WOL_desc;We hold provinces that Wolof has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XHO_title;Return cores to Xhosa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XHO_desc;We hold provinces that Xhosa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZAM_title;Return cores to Zambia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZAM_desc;We hold provinces that Zambia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DJA_title;Return cores to Jambi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DJA_desc;We hold provinces that Jambi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FJN_title;Return cores to Fujian;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FJN_desc;We hold provinces that Fujian has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GMJ_title;Return cores to Guominjun;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GMJ_desc;We hold provinces that Guominjun has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GNG_title;Return cores to Guangdong;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GNG_desc;We hold provinces that Guangdong has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HNN_title;Return cores to Hunan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HNN_desc;We hold provinces that Hunan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HUI_title;Return cores to Anhui;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HUI_desc;We hold provinces that Anhui has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_INO_title;Return cores to Indonesia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_INO_desc;We hold provinces that Indonesia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KCH_title;Return cores to Kachin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KCH_desc;We hold provinces that Kachin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KLM_title;Return cores to Kalimantan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KLM_desc;We hold provinces that Kalimantan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KMT_title;Return cores to Nationalist China;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KMT_desc;We hold provinces that Nationalist China has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KTI_title;Return cores to Kutai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KTI_desc;We hold provinces that Kutai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LAN_title;Return cores to Lanfang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LAN_desc;We hold provinces that Lanfang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LXA_title;Return cores to Lan Xang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LXA_desc;We hold provinces that Lan Xang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAL_title;Return cores to Maluku;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAL_desc;We hold provinces that Maluku has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLY_title;Return cores to Malaya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLY_desc;We hold provinces that Malaya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
