#All of this is coming from TGC Endonymic Niche Submods;
Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
#### ABA ####;
DAM_presidential_dictatorship;Jamhuriya na Damagaram;x;
DAM_bourgeois_dictatorship;Jamhuriya na Damagaram;x;
DAM_fascist_dictatorship;Jamhuriya na Damagaram;x;
DAM_colonial_company;Sarauta na Damagaram;x;
DAM_dominion;Sarauta na Damagaram;x;
#### DAR ####;
DAR_absolute_monarchy;Saltanat Darfur;x;
DAR_prussian_constitutionalism;Saltanat Darfur;x;
DAR_hms_government;Saltanat Darfur;x;
DAR_democracy;Jumhuriat Darfur;x;
DAR_proletarian_dictatorship;Jumhuriat Darfur al-Shuyueia;x;
DAR_presidential_dictatorship;Jumhuriat Darfur;x;
DAR_bourgeois_dictatorship;Jumhuriat Darfur;x;
DAR_fascist_dictatorship;Jumhuriat Darfur al'Iislamiat al-Muqadasa;x;
DAR_colonial_company;Mahmiat Darfur;x;
DAR_dominion;Mahmiat Darfur;x;
##### DEN #####;
DEN_absolute_monarchy;Kongeriget Danmark;x;
DEN_prussian_constitutionalism;Kongeriget Danmark;x;
DEN_hms_government;Kongeriget Danmark;x;
DEN_democracy;Demokratiske Republik Danmark;x;
DEN_proletarian_dictatorship;Danske Kommunistiske Republik;x;
DEN_presidential_dictatorship;Demokratiske Republik Danmark;x;
DEN_bourgeois_dictatorship;Demokratiske Republik Danmark;x;
DEN_fascist_dictatorship;Danske Råd;x;
DEN_colonial_company;Danske Protektorat;x;
DEN_dominion;Danske Protektorat;x;
##### DES #####;
DES_absolute_monarchy;Mormon Kingdom of Deseret;x;
DES_prussian_constitutionalism;Mormon Kingdom of Deseret;x;
DES_hms_government;Mormon Kingdom of Deseret;x;
DES_democracy;Republic of the Mormon State of Deseret;x;
DES_proletarian_dictatorship;United Commune of Deseret;x;
DES_presidential_dictatorship;State of Deseret;x;
DES_bourgeois_dictatorship;State of Deseret;x;
DES_fascist_dictatorship;Holy Mormon State of Deseret;x;
DES_colonial_company;Territory of Deseret;x;
DES_dominion;Territory of Deseret;x;
#### DJA ####;
DJA_absolute_monarchy;Kerajaan Jambi;x;
DJA_prussian_constitutionalism;Kerajaan Jambi;x;
DJA_hms_government;Kerajaan Jambi;x;
DJA_democracy;Republik Jambi;x;
DJA_proletarian_dictatorship;Pekerja Republik Jambi;x;
DJA_presidential_dictatorship;Republik Jambi;x;
DJA_bourgeois_dictatorship;Republik Jambi;x;
DJA_fascist_dictatorship;Negeri Jambi;x;
DJA_colonial_company;Protektorat Jambi;x;
DJA_dominion;Protektorat Jambi;x;
##### DLM #####;
DLM_absolute_monarchy;Kraljevina Dalmacija;x;
DLM_prussian_constitutionalism;Kraljevina Dalmacija;x;
DLM_hms_government;Kraljevina Dalmacija;x;
DLM_democracy;Republika Dalmacija;x;
DLM_proletarian_dictatorship;Socijalisticka Radnicka Republika Dalmacija;x;
DLM_presidential_dictatorship;Republika Dalmacija;x;
DLM_bourgeois_dictatorship;Jadranska Konfederacija;x;
DLM_fascist_dictatorship;Dalmatinska Država;x;
DLM_colonial_company;Dalmatinski Trotektorat;x;
DLM_dominion;Dalmatinski Protektorat;x;
##### DNB #####;
DNB_absolute_monarchy;Vereinigten Königreiche der Donau;x;
DNB_prussian_constitutionalism;Vereinigten Königreiche der Donau;x;
DNB_hms_government;Vereinigten Königreiche der Donau;x;
DNB_democracy;Donau-Föderation;;x;
DNB_proletarian_dictatorship;Sozialistische Republik der Donau;x;
DNB_presidential_dictatorship;Donaurepublik;x;
DNB_bourgeois_dictatorship;Donaubund;x;
DNB_fascist_dictatorship;Union der Donaustaaten;x;
DNB_colonial_company;Protektorat der Danubia;x;
DNB_dominion;Protektorat der Danubia;x;
#### DND ####;
DND_absolute_monarchy;Sarauta na Dendi;x;
DND_prussian_constitutionalism;Sarauta na Dendi;x;
DND_hms_government;Sarauta na Dendi;x;
DND_democracy;Jamhuriya na Dendi;x;
DND_proletarian_dictatorship;Gurguzu Jamhuriya na Dendi;x;
DND_presidential_dictatorship;Jamhuriya na Dendi;x;
DND_bourgeois_dictatorship;Jamhuriya na Dendi;x;
DND_fascist_dictatorship;Jamhuriya na Dendi;x;
DND_colonial_company;Sarauta na Dendi;x;
DND_dominion;Sarauta na Dendi;x;
##### DOM #####;
DOM_absolute_monarchy;Reino de Santo Domingo;x;
DOM_prussian_constitutionalism;Reino de Santo Domingo;x;
DOM_hms_government;Reino de Santo Domingo;x;
DOM_democracy;República Dominicana;x;
DOM_proletarian_dictatorship;República Socialista de Santo Domingo;x;
DOM_presidential_dictatorship;República Dominicana;x;
DOM_bourgeois_dictatorship;República Dominicana;x;
DOM_fascist_dictatorship;Estado de Santo Domingo;x;
DOM_colonial_company;Dominio de Santo Domingo;x;
DOM_dominion;Dominio de Santo Domingo;x;
##### D0N #####;
D0N_absolute_monarchy;Zaforizskoye Khanstvo;x;
D0N_prussian_constitutionalism;Zaforizskoye Khanstvo;x;
D0N_hms_government;Zaforizskoye Khanstvo;x;
D0N_democracy;Vsevelikoye Voysko Donskoye;x;
D0N_proletarian_dictatorship;Kubanskaya Narodnaya Respublika;x;
D0N_presidential_dictatorship;Vsevelikoye Voysko Donskoye;x;
D0N_bourgeois_dictatorship;Vsevelikoye Voysko Donskoye;x;
D0N_fascist_dictatorship;Kazach'ye Gosudarstvo;x;
D0N_colonial_company;Zaforizskaya Sech';x;
D0N_dominion;Zaforizskaya Sech';x;
##### DRA #####;
DRA_absolute_monarchy;Dravida Nadu;x;
DRA_prussian_constitutionalism;Dravida Nadu;x;
DRA_hms_government;Dravida Nadu;x;
DRA_democracy;Dravidistaan Ganarajya;x;
DRA_proletarian_dictatorship;Dravidastaan ka Kamyunist Ganarajya;x;
DRA_presidential_dictatorship;Dravidistaan Ganarajya;x;
DRA_bourgeois_dictatorship;Dravidistaan Ganarajya;x;
DRA_fascist_dictatorship;Dravidistaan ka Mahaan Ganarajya;x;
DRA_colonial_company;Dravida Nadu;x;
DRA_dominion;Dravida Nadu;x;
#### DRU ####;
DRU_absolute_monarchy;Mamlakat Jabal al-Duruz;x;
DRU_prussian_constitutionalism;Mamlakat Jabal al-Duruz;x;
DRU_hms_government;Mamlakat Jabal al-Duruz;x;
DRU_democracy;Dawlat Jabal al-Duruz;x;
DRU_proletarian_dictatorship;Jumhuriat Jabal al-Duruz al-Shaebia;x;
DRU_presidential_dictatorship;Dawlat Jabal al-Duruz;x;
DRU_bourgeois_dictatorship;Dawlat Jabal al-Duruz;x;
DRU_fascist_dictatorship;Dawlat Jabal al-Duruz;x;
DRU_colonial_company;Dawlat Jabal al-Duruz;x;
DRU_dominion;Dawlat Jabal al-Duruz;x;
##### DUR #####;
DUR_absolute_monarchy;Padshahi Sadozai;x;
DUR_prussian_constitutionalism;Padshahi Sadozai;x;
DUR_hms_government;Padshahi Sadozai;x;
DUR_democracy;Jamhoori Paston;x;
DUR_proletarian_dictatorship;Jamhoori Socyalistic Paston;x;
DUR_presidential_dictatorship;Jamhoori Paston;x;
DUR_bourgeois_dictatorship;Jamhoori Paston;x;
DUR_fascist_dictatorship;Jamhoori Paston;x;
DUR_colonial_company;Qalamruy Paston;x;
DUR_dominion;Qalamruy Paston;x;
#### DZG ####;
DZG_absolute_monarchy;Fürstentum Danzig;x;
DZG_prussian_constitutionalism;Fürstentum Danzig;x;
DZG_hms_government;Fürstentum Danzig;x;
DZG_democracy;Freie Stadt Danzig;x;
DZG_proletarian_dictatorship;Die Danziger Kommune;x;
DZG_presidential_dictatorship;Freie Stadt Danzig;x;
DZG_bourgeois_dictatorship;Freie Stadt Danzig;x;
DZG_fascist_dictatorship;Freie Stadt Danzig;x;
DZG_colonial_company;Freie Stadt Danzig;x;
DZG_dominion;Freie Stadt Danzig;x;
##### ECU #####;
ECU_absolute_monarchy;Reino del Ecuador;x;
ECU_prussian_constitutionalism;Reino del Ecuador;x;
ECU_hms_government;Reino del Ecuador;x;
ECU_democracy;República del Ecuador;x;
ECU_proletarian_dictatorship;República Socialista del Ecuador;x;
ECU_presidential_dictatorship;República del Ecuador;x;
ECU_bourgeois_dictatorship;República del Ecuador;x;
ECU_fascist_dictatorship;Estado del Gran Ecuador;x;
ECU_colonial_company;Dominio de Ecuador;x;
ECU_dominion;Dominio de Ecuador;x;
##### EGY #####;
EGY_absolute_monarchy;as-Saltanah al-Misriyah;x;
EGY_prussian_constitutionalism;Al-Mamlaka Al-Misreyya;x;
EGY_hms_government;Al-Mamlaka Al-Misreyya;x;
EGY_democracy;Jumhuriyat Misr al-Arabiyah;x;
EGY_proletarian_dictatorship;Dawlat Alnayl Alshuyueia;x;
EGY_presidential_dictatorship;Jumhuriyat Misr al-Arabiyah;x;
EGY_bourgeois_dictatorship;Jumhuriyat Misr al-Arabiyah;x;
EGY_fascist_dictatorship;Jumhuriyat Misr al-Arabiyah;x;
EGY_colonial_company;Dawlat Misr;x;
EGY_tur_colonial_company;al-Khadiwiyya al-Misriyah;x;
EGY_dominion;Dawlat Misr;x;
##### EIC #####;
EIC_absolute_monarchy;New Indian Empire;x;
EIC_prussian_constitutionalism;New Indian Empire;x;
EIC_hms_government;New Indian Empire;x;
EIC_democracy;Indian Confederation;x;
EIC_proletarian_dictatorship;Peoples Union of India;x;
EIC_presidential_dictatorship;Indian Federation;x;
EIC_bourgeois_dictatorship;Union of India;x;
EIC_fascist_dictatorship;Indian Free State;x;
EIC_colonial_company;East India Company;x;
EIC_dominion;East India Company;x;
##### ELS #####;
ELS_absolute_monarchy;Principado de El Salvador;x;
ELS_prussian_constitutionalism;Principado de El Salvador;x;
ELS_hms_government;Principado de El Salvador;x;
ELS_democracy;República de El Salvador;x;
ELS_proletarian_dictatorship;República Popular de El Salvador;x;
ELS_presidential_dictatorship;República de El Salvador;x;
ELS_bourgeois_dictatorship;República de El Salvador;x;
ELS_fascist_dictatorship;Estado Salvadoreño;x;
ELS_colonial_company;Dominio de El Salvador;x;
ELS_dominion;Dominio General de El Salvador;x;
##### ENG #####;
ENG_absolute_monarchy;British Empire;x;
ENG_prussian_constitutionalism;British Empire;x;
ENG_hms_government;United Kingdom of Great Britain and its Territories;x;
ENG_democracy;Commonwealth of Great Britain;x;
ENG_proletarian_dictatorship;People's Socialist Union of Britain;x;
ENG_presidential_dictatorship;Republic of Britannia;x;
ENG_bourgeois_dictatorship;British Commonwealth;x;
ENG_fascist_dictatorship;British Union;x;
ENG_colonial_company;Dominion of Britain;x;
ENG_dominion;Dominion of Britain;x;
##### ENL #####;
ENL_absolute_monarchy;Kingdom of England;x;
ENL_prussian_constitutionalism;Kingdom of England;x;
ENL_hms_government;Kingdom of England;x;
ENL_democracy;Republic of England;x;
ENL_proletarian_dictatorship;English Workers Republic;x;
ENL_presidential_dictatorship;English Republic;x;
ENL_bourgeois_dictatorship;English Republic;x;
ENL_fascist_dictatorship;Greater English State;x;
ENL_colonial_company;Dominion of England;x;
ENL_dominion;Dominion of England;x;
##### ENT #####;
ENT_absolute_monarchy;Principado de Entre Ríos;x;
ENT_prussian_constitutionalism;Principado de Entre Ríos;x;
ENT_hms_government;Estado de Entrerriana;x;
ENT_democracy;República de Entre Ríos;x;
ENT_proletarian_dictatorship;República Obrera Comunista de Entrerriano;x;
ENT_presidential_dictatorship;República de Entre Ríos;x;
ENT_bourgeois_dictatorship;República de Entre Ríos;x;
ENT_fascist_dictatorship;República Entrerriano;x;
ENT_colonial_company;Territorio de Entre Rios;x;
ENT_dominion;Territorio de Entre Rios;x;
#### EQG ####;
EQG_absolute_monarchy;Kingdom of Equatorial Guinea;x;
EQG_prussian_constitutionalism;Kingdom of Equatorial Guinea;x;
EQG_hms_government;Kingdom of Equatorial Guinea;x;
EQG_democracy;Republic of Equatiorial Guinea;x;
EQG_proletarian_dictatorship;Socialist Republic of Equitorial Guinea;x;
EQG_presidential_dictatorship;Republic of Equatiorial Guinea;x;
EQG_bourgeois_dictatorship;Republic of Equatiorial Guinea;x;
EQG_fascist_dictatorship;State of Equatorial Guinea;x;
EQG_colonial_company;Protectorate of Equatorial Guinea;x;
EQG_dominion;Protectorate of Equatorial Guinea;x;
##### EST #####;
EST_absolute_monarchy;Eestimaa Hertsogkond;x;
EST_prussian_constitutionalism;Eestimaa Hertsogkond;x;
EST_hms_government;Eestimaa Hertsogkond;x;
EST_democracy;Eesti Vabariik;x;
EST_proletarian_dictatorship;Eesti Nõukogude Sotsialistlik Vabariik;x;
EST_presidential_dictatorship;Eesti Vabariik;x;
EST_bourgeois_dictatorship;Eesti Vabariik;x;
EST_fascist_dictatorship;Suur-Eesti Riik;x;
EST_colonial_company;Eesti Kubermang;x;
EST_dominion;Eesti Kubermang;x;
##### ETH #####;
ETH_absolute_monarchy;Mängæstä Ityop'p'ya;x;
ETH_prussian_constitutionalism;Mängæstä Ityop'p'ya;x;
ETH_hms_government;Mängæstä Ityop'p'ya;x;
ETH_democracy;ye'Itiyoppiya Federalawi Demokirasiyawi Ripebilik;x;
ETH_proletarian_dictatorship;ye'Ityoppya Hezbawi Dimokrasiyawi Ripeblik;x;
ETH_presidential_dictatorship;ye'Itiyoppiya Federalawi Demokirasiyawi Ripebilik;x;
ETH_bourgeois_dictatorship;ye'Itiyoppiya Federalawi Demokirasiyawi Ripebilik;x;
ETH_fascist_dictatorship;Talak’u ye’Itiyop’iya Gizati;x;
ETH_colonial_company;ye’Itiyop’iya Gizati;x;
ETH_dominion;ye’Itiyop’iya Gizati;x;
##### EZO #####;
EZO_absolute_monarchy;Hokkaido Okoku;x;
EZO_prussian_constitutionalism;Hokkaido Okoku;x;
EZO_hms_government;Hokkaido Okoku;x;
EZO_democracy;Ezo Kyowakoku;x;
EZO_proletarian_dictatorship;Hokkaido Kyosan Shugi Kuni;x;
EZO_presidential_dictatorship;Ezo Kyowakoku;x;
EZO_bourgeois_dictatorship;Ezo Kyowakoku;x;
EZO_fascist_dictatorship;Ezo Kyowakoku;x;
EZO_colonial_company;Hokkaido no Ryodo;x;
EZO_dominion;Hokkaido no Ryodo;x;
#### FAS ####;
FAS_absolute_monarchy;Dominion d'Australie;x;
FAS_prussian_constitutionalism;Dominion d'Australie;x;
FAS_hms_government;Communauté d'Australie;x;
FAS_democracy;Communauté Républicain d'Australie;x;
FAS_proletarian_dictatorship;Union Populaire Socialiste Australienne;x;
FAS_presidential_dictatorship;République d'Australie;x;
FAS_bourgeois_dictatorship;Confédération Australienne;x;
FAS_fascist_dictatorship;État Australien;x;
FAS_colonial_company;Dominion d'Australie;x;
FAS_dominion;Dominion d'Australie;x;
##### FCA #####;
FCA_absolute_monarchy;Dominion du Canada;x;
FCA_prussian_constitutionalism;Dominion du Canada;x;
FCA_hms_government;Dominion du Canada;x;
FCA_democracy;Confédération Canadienne;x;
FCA_proletarian_dictatorship;Union des Travailleurs du Canada;x;
FCA_presidential_dictatorship;République du Canada;x;
FCA_bourgeois_dictatorship;République Fédéral du Canada;x;
FCA_fascist_dictatorship;État Canadien;x;
FCA_colonial_company;Dominion du Canada;x;
FCA_dominion;Dominion du Canada;x;
##### FDL #####;
FDL_absolute_monarchy;Saltanat al-Fadli;x;
FDL_prussian_constitutionalism;Saltanat al-Fadli;x;
FDL_hms_government;Saltanat al-Fadli;x;
FDL_democracy;Jumhuriat al-Fadlii;x;
FDL_proletarian_dictatorship;Jumhuriat al-Fadlii al-Shuyueia;x;
FDL_presidential_dictatorship;Jumhuriat al-Fadlii;x;
FDL_bourgeois_dictatorship;Jumhuriat al-Fadlii;x;
FDL_fascist_dictatorship;Jumhuriat al-Fadlii;x;
FDL_colonial_company;Mahmiat al-Fadhli;x;
FDL_dominion;Mahmiat al-Fadhli;x;
#### FIJ ####;
FIJ_absolute_monarchy;Matanitu o Viti;x;
FIJ_prussian_constitutionalism;Matanitu o Viti;x;
FIJ_hms_government;Matanitu o Viti;x;
FIJ_democracy;Matanitu Tugalala o Viti;x;
FIJ_proletarian_dictatorship;Matanitu Tugalala o Viti;x;
FIJ_presidential_dictatorship;Matanitu Tugalala o Viti;x;
FIJ_bourgeois_dictatorship;Matanitu Tugalala o Viti;x;
FIJ_fascist_dictatorship;Matanitu Tugalala o Viti;x;
FIJ_colonial_company;iTaqomaki o Viti;x;
FIJ_dominion;iTaqomaki o Viti;x;
#### FIL ####;
FIL_absolute_monarchy;Central American Kingdom;x;
FIL_prussian_constitutionalism;Central American Kingdom;x;
FIL_hms_government;Central American Kingdom;x;
FIL_democracy;Republic of Central America;x;
FIL_proletarian_dictatorship;Socalist State of Central America;x;
FIL_presidential_dictatorship;Republic of Central America;x;
FIL_bourgeois_dictatorship;Republic of Central America;x;
FIL_fascist_dictatorship;New Central American State;x;
FIL_colonial_company;Protectorate of Central America;x;
FIL_dominion;Protectorate of Central America;x;
##### FIN #####;
FIN_absolute_monarchy;Suomen Kuningaskunta;x;
FIN_prussian_constitutionalism;Suomen Kuningaskunta;x;
FIN_hms_government;Suomen Kuningaskunta;x;
FIN_democracy;Suomen Tasavalta;x;
FIN_proletarian_dictatorship;Suomen Sosialistinen Työväentasavalta;x;
FIN_presidential_dictatorship;Suomen Tasavalta;x;
FIN_bourgeois_dictatorship;Suomen Tasavalta;x;
FIN_fascist_dictatorship;Suomen Tasavalta;x;
FIN_colonial_company;Suomen Protektoraatti;x;
FIN_rus_colonial_company;Suomen Suurherttuakunta;x;
FIN_dominion;Suomen Protektoraatti;x;
##### FIU #####;
FIU_absolute_monarchy;Libera Città di Fiume;x;
FIU_prussian_constitutionalism;Libera Città di Fiume;x;
FIU_hms_government;Stato Libero di Fiume;x;
FIU_democracy;Stato Libero di Fiume;x;
FIU_proletarian_dictatorship;Libera Città di Fiume;x;
FIU_presidential_dictatorship;Reggenza del Carnaro;x;
FIU_bourgeois_dictatorship;Reggenza del Carnaro;x;
FIU_fascist_dictatorship;Reggenza del Carnaro;x;
FIU_colonial_company;Stato Libero di Fiume;x;
FIU_dominion;Stato Libero di Fiume;x;
#### FJN ####;
FJN_absolute_monarchy;Minjun;x;
FJN_prussian_constitutionalism;Minjun;x;
FJN_hms_government;Minjun;x;
FJN_democracy;Minjun;x;
FJN_proletarian_dictatorship;Minjun;x;
FJN_presidential_dictatorship;Minjun;x;
FJN_bourgeois_dictatorship;Minjun;x;
FJN_fascist_dictatorship;Minjun;x;
FJN_colonial_company;Fujian;x;
FJN_dominion;Fujian;x;
##### FLA #####;
FLA_absolute_monarchy;Koninkrijk Vlaanderen;x;
FLA_prussian_constitutionalism;Koninkrijk Vlaanderen;x;
FLA_hms_government;Koninkrijk Vlaanderen;x;
FLA_democracy;Republiek Vlaanderen;x;
FLA_proletarian_dictatorship;Communistische Republiek Vlaanderen;x;
FLA_presidential_dictatorship;Republiek Vlaanderen;x;
FLA_bourgeois_dictatorship;Republiek Vlaanderen;x;
FLA_fascist_dictatorship;Vrije Nederlandse Republiek Vlaanderen;x;
FLA_colonial_company;Staat van Vlaanderen;x;
FLA_dominion;Staat van Vlaanderen;x;
##### FRA #####;
FRA_absolute_monarchy;Empire Français;x;
FRA_prussian_constitutionalism;Empire Français;x;
FRA_hms_government;Empire Français;x;
FRA_hms_government2;Royaume de France;x;
FRA_prussian_constitutionalism2;Royaume de Français;x;
FRA_absolute_monarchy2;Royaume de France;x;
FRA_democracy;République Française;x;
FRA_proletarian_dictatorship;République Communiste de France;x;
FRA_presidential_dictatorship;République Française;x;
FRA_bourgeois_dictatorship;France Libre;x;
FRA_fascist_dictatorship;État Français;x;
FRA_colonial_company;Commissariat de France;x;
FRA_dominion;Commissariat de France;x;
##### BOR #####;
BOR_absolute_monarchy;Royaume de Français;x;
BOR_prussian_constitutionalism;Royaume de Français;x;
BOR_hms_government;Royaume de Français;x;
BOR_hms_government2;RRoyaume de Français;x;
BOR_prussian_constitutionalism2;Royaume de Français;x;
BOR_absolute_monarchy2;Royaume de Français;x;
BOR_democracy;République Française;x;
BOR_proletarian_dictatorship;République Communiste de France;x;
BOR_presidential_dictatorship;République Française;x;
BOR_bourgeois_dictatorship;France Libre;x;
BOR_fascist_dictatorship;État Français;x;
BOR_colonial_company;Commissariat de France;x;
BOR_dominion;Commissariat de France;x;
##### LTU #####;
LTU_absolute_monarchy;Empire Latin;x;
LTU_prussian_constitutionalism;Empire Latin;x;
LTU_hms_government;Empire Latin;x;
LTU_absolute_monarchy2;Empire Latin;x;
LTU_prussian_constitutionalism2;Empire Latin;x;
LTU_hms_government2;Empire Latin;x;
LTU_democracy;Confederation Latine;x;
LTU_proletarian_dictatorship;Union de Republicas Socialistas Latinas;x;
LTU_presidential_dictatorship;République Latine;x;
LTU_bourgeois_dictatorship;République Latine;x;
LTU_fascist_dictatorship;État Latine;x;
LTU_colonial_company;Commissariat de Latine;x;
LTU_dominion;Commissariat de Latine;x;
#### FRI ####;
FRI_absolute_monarchy;Fryske Keninkryk;x;
FRI_prussian_constitutionalism;Fryske Keninkryk;x;
FRI_hms_government;Fryske Keninkryk;x;
FRI_democracy;Republyk Fryslân;x;
FRI_proletarian_dictatorship;Sosjalist Republyk Fryslân;x;
FRI_presidential_dictatorship;Republyk Fryslân;x;
FRI_bourgeois_dictatorship;Republyk Fryslân;x;
FRI_fascist_dictatorship;Grut Fryslân;x;
FRI_colonial_company;Steat Fryslân;x;
FRI_dominion;Steat Fryslân;x;
#### FRM ####;
FRM_absolute_monarchy;Großherzogtum Frankfurt;x;
FRM_prussian_constitutionalism;Großherzogtum Frankfurt;x;
FRM_hms_government;Großherzogtum Frankfurt;x;
FRM_democracy;Freie Stadt Frankfurt;x;
FRM_proletarian_dictatorship;Volksstaat Frankfurt;x;
FRM_presidential_dictatorship;Freie Stadt Frankfurt;x;
FRM_bourgeois_dictatorship;Freie Stadt Frankfurt;x;
FRM_fascist_dictatorship;Freie Stadt Frankfurt;x;
FRM_colonial_company;Freiestaat Frankfurt;x;
FRM_dominion;Freiestaat Frankfurt;x
##### FRO #####;
FRO_absolute_monarchy;Færøernes Fyrstedømme;x;
FRO_prussian_constitutionalism;Færøernes Fyrstedømme;x;
FRO_hms_government;Færøernes Fyrstedømme;x;
FRO_democracy;Færøernes Fristat;x;
FRO_proletarian_dictatorship;Færøernes Kommunistiske Stat;x;
FRO_presidential_dictatorship;Færøernes Fristat;x;
FRO_bourgeois_dictatorship;Færøernes Fristat;x;
FRO_fascist_dictatorship;Færøernes Fristat;x;
FRO_colonial_company;Protektoratet på Færøerne;x;
FRO_dominion;Protektoratet på Færøerne;x;
##### FSA #####;
FSA_absolute_monarchy;Columbian Empire;x;
FSA_prussian_constitutionalism;Columbian Empire;x;
FSA_hms_government;Columbian Empire;x;
FSA_democracy;Free States of America;x;
FSA_proletarian_dictatorship;Free Workers States of America;x;
FSA_presidential_dictatorship;Columbian Confederation;x;
FSA_bourgeois_dictatorship;Federation of Columbia;x;
FSA_fascist_dictatorship;Free Columbian Nation;x;
FSA_colonial_company;Dominion of the American States;x;
FSA_dominion;Commonwealth of Virginia;x;
#### GAB ####;
GAB_absolute_monarchy;Kingdom of Orungu;x;
GAB_prussian_constitutionalism;Kingdom of Orungu;x;
GAB_hms_government;Kingdom of Orungu;x;
GAB_democracy;Gabonese Republic;x;
GAB_proletarian_dictatorship;Socialist Republic of Gabon;x;
GAB_presidential_dictatorship;Republic of Gabon;x;
GAB_bourgeois_dictatorship;Republic of Gabon;x;
GAB_fascist_dictatorship;Gabonese State;x;
GAB_colonial_company;Protectorate of Gabon;x;
GAB_dominion;Protectorate of Gabon;x;
#### GAZ ####;
GAZ_absolute_monarchy;Gaza Mimfumo;x;
GAZ_prussian_constitutionalism;Gaza Mimfumo;x;
GAZ_hms_government;Gaza Mimfumo;x;
GAZ_democracy;Riphabliki Gaza;x;
GAZ_proletarian_dictatorship;Riphabliki Gaza;x;
GAZ_presidential_dictatorship;Riphabliki Gaza;x;
GAZ_bourgeois_dictatorship;Riphabliki Gaza;x;
GAZ_fascist_dictatorship;Riphabliki Gaza;x;
GAZ_colonial_company;Gaza Mimfumo;x;
GAZ_dominion;Gaza Mimfumo;x;
#### GBU ####;
GBU_absolute_monarchy;Kaabu Empire;x;
GBU_prussian_constitutionalism;Kaabu Empire;x;
GBU_hms_government;Kaabu Empire;x;
GBU_democracy;Republic of Kaabu;x;
GBU_proletarian_dictatorship;Communist State of Kaabu;x;
FBU_presidential_dictatorship;Republic of Gabu;x;
GBU_bourgeois_dictatorship;Republic of Gabu;x;
GBU_fascist_dictatorship;Free Republic of Gabu;x;
GBU_colonial_company;Protectorate of Kaabu;x;
GBU_dominion;Protectorate of Kaabu;x;
##### GCF #####;
GCF_absolute_monarchy;Deutscher Bund;x;
GCF_prussian_constitutionalism;Deutscher Bund;x;
GCF_hms_government;Deutscher Bund;x;
GCF_democracy;Deutscher Bund;x;
GCF_proletarian_dictatorship;Räterepublik Deutschland;x;
GCF_presidential_dictatorship;Bundesrepublik Deutschland;x;
GCF_bourgeois_dictatorship;Deutscher Freibund;x;
GCF_fascist_dictatorship;Bundesstaat Deutschland;x;
GCF_colonial_company;Protektorat Deutschland;x;
GCF_dominion;Protektorat Deutschland;x;
##### GCO #####;
GCO_absolute_monarchy;Imperio Colombiano;x;
GCO_prussian_constitutionalism;Imperio Colombiano;x;
GCO_hms_government;Imperio Colombiano;x;
GCO_democracy;República de Colombia;x;
GCO_proletarian_dictatorship;República Federal Socialista Colombiana;x;
GCO_presidential_dictatorship;República de Colombia;x;
GCO_bourgeois_dictatorship;República de Colombia;x;
GCO_fascist_dictatorship;Estado Colombiano;x;
GCO_colonial_company;Dominio de Colombia;x;
GCO_dominion;Dominio de Colombia;x;
#### GDL ####;
GDL_absolute_monarchy;Bondyé Gwadloup;x;
GDL_prussian_constitutionalism;Bondyé Gwadloup;x;
GDL_hms_government;Bondyé Gwadloup;x;
GDL_democracy;Répiblik Gwadloup;x;
GDL_proletarian_dictatorship;Répiblik Gwadloup;x;
GDL_presidential_dictatorship;Répiblik Gwadloup;x;
GDL_bourgeois_dictatorship;Répiblik Gwadloup;x;
GDL_fascist_dictatorship;Répiblik Gwadloup;x;
GDL_colonial_company;Péyi Gwadloup;x;
GDL_dominion;Péyi Gwadloup;x;
#### GEL ####;
GEL_absolute_monarchy;Saldanadda Geledi;x;
GEL_prussian_constitutionalism;Saldanadda Geledi;x;
GEL_hms_government;Saldanadda Geledi;x;
GEL_democracy;Jumhuriat Geledi;x;
GEL_proletarian_dictatorship;kawmiun Geledi;x;
GEL_presidential_dictatorship;Jumhuriat Geledi;x;
GEL_bourgeois_dictatorship;Jumhuriat Geledi;x;
GEL_fascist_dictatorship;Jumhuriat Geledi;x;
GEL_colonial_company;Mahmiat Geledi;x;
GEL_dominion;Mahmiat Geledi;x;
##### GEN #####;
GEN_absolute_monarchy;Ducato di Genova;x;
GEN_prussian_constitutionalism;Ducato di Genova;x;
GEN_hms_government;Ducato di Genova;x;
GEN_democracy;Repubblica di Genova;x;
GEN_proletarian_dictatorship;Repubblica Comunista Democratica Popolare Genovese;x;
GEN_presidential_dictatorship;L'Ammiragliato di Genova;x;
GEN_bourgeois_dictatorship;Repubblica Genovese;x;
GEN_fascist_dictatorship;Repubblica Genovese;x;
GEN_colonial_company;Stato Libero di Genova;x;
GEN_dominion;Stato Libero di Genova;x;
##### GEO #####;
GEO_absolute_monarchy;Sakartvelos Samepo;x;
GEO_prussian_constitutionalism;Sakartvelos Samepo;x;
GEO_hms_government;Sakartvelos Samepo;x;
GEO_democracy;Sakartvelos Demok’rat’iuli Resp’ublik’a;x;
GEO_proletarian_dictatorship;Sakartvelos Sabch’ota Sotsialist’uri Resp’ublik’a;x;
GEO_presidential_dictatorship;Sakartvelos Demok’rat’iuli Resp’ublik’a;x;
GEO_bourgeois_dictatorship;Sakartvelos Demok’rat’iuli Resp’ublik’a;x;
